Cultivated area (hec),Urea (kg),Phosphate (kg),Potassium (kg),Nitrogen (kg),Seed(Kg),Irrigation frequency,Insecticide (lit),Yield (kg),Water (m3),Fuel (lit),Electricity (kwh),Calculated carbon (kg co2-eq)
2.5,449,283,127,1075,3.2,6,5.1,124333,8509,91,1768,38757
3,403,254,145,1349,11.3,7,8.3,150343,12917,110,6085,45383
0.5,73,50,21,190,1.8,7,1.2,24058,2291,18,746,8660
0.75,124,62,45,279,1.7,7,2.2,38491,2838,27,582,12340
1.75,217,162,102,731,6.5,5,4.2,87679,6253,62,861,30303
1.75,285,154,91,667,6.7,6,3.7,83877,7321,65,1997,29718
0.75,123,78,32,307,2.5,7,1.7,37082,3454,30,1323,11865
1.25,209,129,71,500,1.3,4,2.7,64619,5221,48,2098,19281
0.5,84,53,21,190,1,7,1,24341,2061,18,484,8077
0.5,68,45,21,191,1.8,4,1.4,23804,1755,19,561,8537
1,120,85,45,391,2.3,5,2.7,50982,3768,38,452,15563
1.25,152,106,69,559,1.3,4,3.1,63900,4799,47,1847,18765
2.5,376,249,128,927,4.6,7,5,119700,11528,92,2787,41001
0.5,69,46,27,208,1.1,4,1.2,25587,1832,19,295,8309
0.75,128,86,42,293,1.8,7,2,39712,3084,30,1150,12476
0.5,75,41,32,209,1.9,5,1,23503,1978,19,934,8484
2,275,163,105,815,6.1,4,5.2,101516,7102,71,999,32723
1.5,213,157,79,627,2.3,7,3.2,72990,6760,53,2930,24481
0.75,97,66,40,299,1.9,4,1.6,38686,3272,27,507,11662
2,317,202,123,783,6.7,4,5.4,94624,8967,80,3345,31570
2,323,189,106,886,6.9,5,4.9,100885,8693,80,2782,31016
1,150,87,61,436,3.8,4,2.4,52950,4324,39,1872,15930
2.5,342,229,130,938,9.8,5,7.3,128746,8565,92,4334,42059
0.5,60,49,25,202,1.4,6,1,25620,2292,18,231,8000
1.25,214,112,80,491,2.2,6,2.6,65405,4612,44,2808,21661
2,273,207,124,882,6.4,7,5.7,98038,8427,75,1945,34318
0.75,113,62,44,320,2.7,7,1.7,38788,3368,29,1295,12604
0.5,68,56,25,187,1.7,5,1.1,26416,1847,18,1089,7740
1.25,157,125,54,547,4.9,7,3.5,63940,5527,50,371,19400
2.5,315,216,161,1084,6.5,4,7.3,125949,11722,97,3191,43902
3,467,276,141,1087,8.9,4,7.1,158048,12249,119,875,47627
1.5,202,123,80,611,4.1,4,4.4,75868,5870,56,2495,23412
1.75,216,199,85,671,5.4,4,4.9,86546,8097,63,1135,28208
2.5,326,280,127,1122,8.5,5,5.7,124932,9480,100,1405,38538
1.25,218,114,54,537,4.6,5,3.4,59070,4497,49,2204,22097
2,303,223,121,792,5.3,4,4.9,101188,7908,79,3073,32792
1.75,213,153,85,665,6.4,6,4.9,87599,8107,66,2287,31291
2.5,388,240,136,1010,2.7,4,5.9,131680,10693,92,1224,38498
1,150,96,46,412,2.2,4,2.4,48411,4590,36,459,15151
0.75,104,60,37,283,1.6,7,1.8,37986,3468,27,555,13032
2,357,222,103,868,4.5,6,4.8,96138,7966,76,2625,34045
0.5,87,55,23,202,0.6,5,1,24262,2196,19,146,7573
2.5,308,261,142,1084,3.3,4,5.5,129430,9459,96,3704,43429
2,301,191,95,731,7.6,5,4.9,98748,9336,72,1109,32870
0.75,104,86,44,301,2.1,5,1.7,38602,3393,27,1304,12825
1,145,101,41,403,1.1,6,2.6,50172,4133,37,671,15425
0.75,134,68,42,279,2.5,6,2.1,37456,2716,27,1295,12692
0.75,112,78,48,311,2.8,6,2,38156,2739,30,783,11792
1,161,103,56,399,1,6,2.7,51808,4156,37,784,16822
1,168,107,64,443,1.9,4,2.2,47811,4015,39,2042,17641
2,255,228,84,833,3.6,4,4.4,95548,8387,74,683,35140
2,356,190,81,783,2,7,4.8,97946,9376,74,2296,30261
0.5,75,55,23,184,1.4,7,1.2,23559,2301,18,308,7954
1.5,195,146,63,621,2.5,7,3.9,79240,6660,55,1839,25524
0.5,63,53,24,210,1,4,1.3,25880,2224,19,624,7968
0.5,77,44,20,181,0.6,5,1.5,25327,1807,19,712,8416
2.5,411,212,138,943,5.8,5,6.4,123125,10486,98,2517,42605
1.5,240,165,77,660,3.3,4,3.2,78308,6868,58,2311,25432
2,278,160,102,777,3.9,6,4.6,103585,6939,74,2439,31667
1.75,212,179,76,769,6.8,7,3.5,89278,7828,65,2190,30074
1.75,236,160,75,739,3,4,3.3,87880,7156,65,1315,27684
1.25,151,136,64,468,3.8,6,2.8,64629,5368,48,1776,22308
2.5,435,215,104,992,2.7,7,6.2,129417,10094,95,1760,43421
1.75,264,199,72,778,2.6,5,4.4,88192,6787,62,3938,28783
3,538,304,141,1197,7.2,5,6.9,149039,11243,110,1600,48888
1,146,90,59,444,3,7,2.9,52743,3557,37,1625,15657
0.75,117,83,44,326,1.1,5,1.6,37944,2936,26,645,12751
0.5,76,51,31,190,0.8,5,1.2,25105,1915,19,1072,7621
1.5,264,167,70,651,4.9,5,4.4,73361,6951,59,1633,23507
1.75,250,154,91,701,3.7,6,4.7,86783,6313,69,3692,26092
0.75,131,78,42,284,1.5,4,1.7,35672,3387,28,1225,12672
1.25,199,125,52,531,4.9,4,2.9,59136,4519,44,734,22108
1,176,84,40,430,2.8,5,2.1,51115,4434,39,461,15935
3,495,331,156,1289,5,7,8.1,143019,12976,120,5939,53240
2,286,215,100,731,7,7,4.4,102843,9023,75,2917,34564
0.5,87,51,30,189,2,4,1.4,24666,2074,19,863,7456
1.25,212,108,66,528,1.7,6,2.5,65021,5727,47,2192,20066
2.5,421,250,112,975,5,5,5.4,122001,11739,99,4665,44468
1.25,201,132,54,513,3.1,5,2.9,65649,4261,46,616,20736
1.25,198,119,64,451,1.9,5,2.6,63039,5746,48,1540,22180
0.5,87,47,25,192,0.9,4,1.2,24001,1868,18,512,8219
0.5,69,52,29,184,0.7,6,1.4,23711,1870,20,564,8526
1.75,242,142,75,631,4.9,4,4.1,90038,7737,70,2984,27174
0.5,82,45,32,181,0.8,7,1.5,25883,1762,18,328,7834
0.75,122,86,40,313,1.4,6,2.1,39463,2892,28,1158,11589
1,126,85,45,365,3.2,7,2.3,52652,3658,37,323,15259
1,171,99,49,426,1,4,2.1,47761,4174,38,1658,17137
0.75,118,77,43,326,1.5,6,1.9,37817,2759,29,1326,11749
1,176,99,60,426,2.4,7,2.7,47617,3645,39,489,15898
1.5,244,143,87,647,2.3,7,4.1,75676,6925,56,3285,26474
2.5,319,250,113,1006,3.9,4,5.8,126376,9588,95,3762,44621
1,138,92,56,384,3,5,2.2,47945,3837,37,1702,16859
1.75,258,148,85,680,5.1,7,5.1,90286,5999,67,3967,26627
2,295,229,94,885,6.6,6,5.2,97373,8900,71,894,32784
2,356,193,104,783,6,7,5.3,94713,8951,78,977,32110
3,467,327,172,1348,12,7,8,156597,14053,112,2220,45929
3,406,264,122,1121,7.3,7,6.9,145310,10911,106,1559,50480
2,345,207,124,776,7.4,4,5.6,95538,7467,73,1747,29930
1,136,86,55,360,1.5,4,2.2,49299,4656,40,610,15022
1,170,112,42,446,3.2,7,2.6,50732,3832,38,2279,16351
1.75,210,183,113,713,7,7,4.5,89906,7333,62,2816,27400
0.5,90,41,23,186,1.6,7,1.2,26083,2019,20,585,8732
3,428,328,134,1196,7.7,7,6.8,142547,13393,116,3642,53585
1.5,234,153,78,605,4.2,5,2.9,75803,5439,57,3243,25249
2.5,305,285,113,965,6.9,7,7,130490,10184,94,3068,37991
2,266,192,105,889,5.5,7,5.7,104020,8835,75,3716,32499
1.75,240,176,104,726,1.9,4,5.1,83015,6027,62,601,26777
0.75,106,73,44,280,2.7,7,2.1,35656,3049,28,695,12657
3,414,278,154,1252,9.1,5,6.1,156072,13712,112,4856,46348
2.5,364,206,111,1100,5.5,4,6.5,117571,9365,99,2483,44164
3,503,248,188,1173,11.4,4,8.3,148144,10656,119,2248,44737
0.75,128,85,35,286,2.5,4,1.5,35631,2765,29,1152,12145
1.25,187,126,52,520,3,7,3.2,62116,4715,49,1578,22294
1,160,97,48,439,2.7,4,2.9,47910,3524,36,1534,15160
2,342,215,93,725,4.8,6,3.8,94501,9243,70,2383,34348
1.25,185,138,59,470,2.8,4,3.4,59053,4551,45,1802,19819
2.5,431,228,112,932,9.3,6,6.2,126625,9229,96,3021,41246
2,355,162,84,782,7.3,4,4.1,94151,7247,72,4033,34717
2.5,356,265,126,1087,7.4,4,5.2,119812,10250,89,2461,42505
1.25,221,135,52,469,1.6,5,3.4,60443,5126,48,876,21837
3,482,262,187,1307,7.1,4,7.5,152313,11452,118,5661,49799
1.5,221,142,78,655,2.2,4,3.5,78800,6080,54,715,23046
0.5,87,45,31,180,1,4,1.5,25876,2191,20,1093,8516
1,162,107,54,402,3.5,4,2.2,47832,3534,38,1454,15288
2.5,436,217,105,991,6.7,7,6.4,130079,8776,94,4687,43802
1.75,231,182,75,638,3.1,5,5.2,82716,6173,68,2307,29127
1.75,260,170,88,714,2.9,7,4.1,88189,7737,66,3100,28280
3,394,331,160,1149,5.5,4,6,144472,11287,110,1443,51897
1.5,268,127,97,674,2.3,7,4.3,70623,5291,54,2821,25329
1.5,253,152,73,592,2.5,4,3.3,70969,5585,59,1385,23354
1,145,106,61,396,2.1,7,2.3,47213,3967,38,788,15338
3,476,329,132,1227,10.2,7,7.3,143371,13454,111,5960,52293
1.5,202,150,63,610,2.3,4,3,78591,6985,59,798,25616
2.5,434,267,135,1067,6.4,5,5.9,122105,9411,92,3604,37858
3,513,332,151,1081,6.2,7,6.9,151331,11685,115,2944,50040
1.75,299,192,107,745,3.7,5,3.8,85876,6432,67,1240,26913
2.5,431,234,125,1064,3.9,6,5.7,127738,9701,93,2935,43499
2,312,220,115,835,3.9,4,4.4,99776,8955,75,4398,30192
0.5,89,47,27,202,1.6,5,1.2,26193,1765,20,748,8528
1,120,109,50,395,2.4,5,2.8,47963,3434,39,996,15929
1.75,314,157,89,696,3.2,5,4.1,89154,6916,65,590,30243
2,282,194,93,819,3.2,6,4.5,104547,8695,76,4180,31069
2.5,335,225,131,993,8.3,4,6.7,131367,9048,89,3341,39010
1.75,251,200,75,686,6.7,5,4.9,90765,6345,67,785,29816
1.75,286,190,100,784,6.5,7,3.7,90819,7561,68,3742,29623
2.5,372,249,137,1021,2.8,5,7.4,120578,10189,97,3117,40922
3,498,336,195,1258,9.3,5,8.8,153313,13778,116,3929,50286
1.25,201,141,75,522,1.4,7,2.4,63286,5349,48,831,20999
0.5,61,56,27,217,1.5,7,1.2,26440,2346,19,610,8444
0.5,86,52,30,210,0.9,6,1.4,24584,1849,18,1115,8616
0.75,128,78,31,333,1.8,6,2,39582,3503,27,1709,11904
3,458,252,149,1318,7.3,7,8.7,144904,10440,105,2705,53484
0.75,134,71,37,308,1.5,4,1.4,35812,3017,28,263,12963
3,397,265,190,1270,11.8,5,7.7,151534,10653,108,6872,51575
0.5,79,49,20,187,1.1,5,1,24306,2176,19,227,8091
2.5,347,273,161,914,4.7,7,6.6,132073,10304,91,2820,39867
1.5,262,124,72,593,4.9,7,4,72996,6854,53,2310,26642
1,165,108,51,445,2.4,5,2.8,49005,4289,38,1318,14898
0.75,126,82,31,331,0.9,5,1.7,38630,3178,27,1569,12747
3,391,242,128,1280,7.1,7,7.7,145459,10459,112,4414,47138
0.5,87,41,23,219,1.8,7,1.3,24520,1746,20,377,8797
3,521,252,132,1273,10,4,7,141842,12517,113,3072,45440
1.25,182,118,52,509,4.4,4,3.6,63353,5835,48,647,20602
1.25,210,135,56,493,3.4,4,3,65218,5253,44,2540,20662
1.25,187,141,63,485,1.7,4,2.9,64474,4746,46,2623,19751
2,339,224,108,813,3.7,7,5.9,94790,9354,77,4391,33744
2.5,392,280,138,1042,9.4,6,7,123521,11453,89,2398,39926
0.5,79,47,32,220,1.4,5,1.3,24641,2331,19,994,7977
2,287,176,86,830,7.5,7,5.5,98096,8212,75,584,34781
1.75,231,161,79,656,2.6,5,4.1,85256,6218,67,2955,29610
2,256,182,121,770,4.8,5,4.2,102162,8538,80,3092,31279
1.75,313,200,87,783,3.9,4,4.1,87177,6390,62,2861,28961
3,511,241,186,1240,7.1,7,6.1,156700,12167,113,2334,48034
0.5,72,48,28,190,0.7,7,1.3,26214,2229,18,239,7855
1.25,174,133,78,485,2.5,5,3.7,65185,5640,45,1653,19581
3,397,337,193,1108,3.2,4,6.4,141883,13258,118,5781,49453
0.75,123,66,42,297,1,6,1.7,38437,3038,29,1314,12478
1,138,91,53,441,1.5,4,2.9,51087,3987,36,1487,15112
0.5,76,48,28,200,1,5,1.3,24918,2252,18,648,7965
2.5,342,203,159,1057,9.7,7,5.4,129811,9060,97,3618,40840
0.5,68,41,30,187,0.9,5,1.2,24935,1912,18,971,7897
1.25,214,113,58,554,4.6,5,2.9,63529,5113,47,2201,19773
1.75,313,155,102,678,6.8,4,4.4,82349,7099,69,2252,28964
0.75,104,78,47,270,1.6,5,1.5,38106,2783,28,1694,13119
3,393,255,140,1082,7.9,6,6.2,153929,13319,118,1006,51887
0.5,76,52,20,184,1.1,4,1.4,24876,2128,19,733,7797
0.5,72,55,32,197,2,4,1.1,23737,1917,20,196,8550
1.5,251,164,75,567,4.1,4,3,71659,6318,56,2053,22938
1.25,211,106,52,530,3.9,4,2.9,63735,5055,48,1990,20291
0.75,102,79,38,296,1.7,5,1.9,35998,3188,27,275,12554
1.5,263,136,79,573,1.7,7,3.7,74434,5455,54,1129,26444
1.75,276,189,108,784,2.3,5,5,91344,7217,69,3293,28175
1.25,179,136,78,517,4.4,7,3.3,63646,5756,45,1641,20398
1.5,186,162,74,569,5.1,4,3.6,78289,6734,56,2510,22470
3,395,325,123,1203,7,7,8.4,149605,10840,111,2924,47828
0.5,90,51,31,206,2,6,1.1,25312,2129,18,751,8170
0.75,91,72,35,308,1.8,4,1.9,38172,3392,28,769,11565
1.5,200,160,85,667,1.6,4,2.9,74101,5793,60,2466,26257
2,325,191,94,765,2.6,4,4.1,94498,7415,79,1174,33391
0.75,91,68,31,292,2.4,5,1.9,39674,2562,28,604,13111
2.5,323,209,135,1008,9.5,5,6.8,132236,8903,97,1057,38191
1.25,209,132,79,462,3.5,4,3.6,59512,4910,50,2756,19276
2,254,221,113,773,4.7,7,4.2,99533,8123,72,1875,33401
3,456,282,181,1198,8.7,5,6.9,142503,13691,111,4534,48917
0.75,92,65,44,291,2.9,4,1.5,37752,2914,28,814,11786
1.25,156,129,73,490,3.6,5,3.7,64360,5747,50,2850,19497
1,164,104,48,410,1.7,5,2,51202,4178,38,1612,15393
1.75,264,178,109,696,6.1,4,4.8,88451,6936,65,1522,28773
3,399,329,129,1304,3.9,6,8.3,158261,13882,105,2946,50681
0.5,86,57,31,216,0.5,6,1,25438,2317,19,821,7697
0.75,97,61,30,281,1.1,4,2,38804,3137,27,805,13208
1.75,228,149,106,709,4.8,7,4.5,91951,6776,69,3981,31238
3,525,320,158,1204,10.9,5,8,154350,13763,110,6009,52652
1.5,261,168,73,559,5.7,5,4.3,71598,5769,57,1939,24446
0.5,89,40,30,209,1.8,4,1.1,23532,2345,20,722,8464
1.75,308,163,100,648,4.1,6,4.8,92160,6559,66,1922,29500
1.75,283,142,78,716,3.7,6,3.7,90309,7931,62,1177,31112
3,428,256,189,1294,6,7,8.8,156637,12075,114,2831,47190
1.75,253,154,77,631,6.9,4,3.9,92496,8164,69,1311,29054
1.5,249,123,66,616,5.7,7,3.7,79258,6290,55,1218,23986
2.5,354,252,148,992,2.6,4,5.4,132454,10189,88,3322,39814
3,380,273,136,1096,5.2,5,7.5,145536,12343,112,4490,46093
1.5,270,126,80,639,5.8,5,2.9,74438,6719,55,2073,22561
1.25,153,140,59,489,1.5,4,3.4,61554,4729,47,2546,22295
1.25,181,121,76,551,2.5,4,2.7,60858,4981,48,972,22202
3,480,283,122,1199,4.6,5,7.8,151387,13798,114,1231,53466
0.75,90,81,42,299,1.6,7,2.1,36463,2807,27,993,12451
2.5,332,238,149,1104,3,4,6.2,120677,10510,97,1523,39432
3,363,311,144,1332,4.6,5,6.3,147485,11287,115,4196,45496
0.5,66,40,30,221,1.9,6,1.5,26239,2346,18,228,8347
0.75,115,70,35,314,3,4,2,37632,2860,28,437,12716
1.25,200,122,70,473,1.6,4,3.4,62875,5411,48,1606,20029
1.25,209,111,56,553,4.3,4,2.6,60113,5085,49,2212,20418
0.75,102,84,42,337,2.6,5,2.1,38299,2770,28,613,13256
3,377,285,129,1309,5.7,7,8.5,147396,12080,116,6176,52750
0.5,82,54,23,192,1.4,6,1.4,25250,1895,20,830,8905
1.75,228,200,98,778,5.4,6,3.6,84083,7153,68,2293,27357
1.75,280,176,77,727,2.8,7,4.7,86112,7469,67,3808,29465
1.5,264,141,61,662,5.6,4,3.8,73654,5310,57,1040,22296
2.5,349,207,125,906,4.2,5,5,127052,10176,92,5464,43350
1.5,260,167,75,566,2.5,6,4,71313,6619,54,2287,22774
1.25,181,133,68,537,2,6,3.5,65577,5433,44,1728,20444
2,242,171,88,886,4.6,6,4.5,105403,8918,72,2791,32636
3,453,282,182,1226,6.1,6,8.2,143160,13395,113,6005,50161
1.5,245,126,83,666,3.4,7,3.9,79016,6554,58,1438,23129
2.5,372,257,135,992,5.6,4,5.4,131440,11661,89,3986,39742
1.5,258,172,73,553,5.5,7,3.9,72702,5558,56,2642,24931
1,162,101,56,427,1.3,7,2.4,48503,3447,39,847,16404
0.5,73,45,28,188,0.6,5,1.2,24281,1868,19,439,8363
3,459,331,155,1105,10.9,6,7.2,154876,12611,116,6696,47922
3,527,317,166,1121,5.8,7,7.3,141209,10313,107,6156,49350
2.5,400,240,119,989,7,7,5.2,131632,11398,90,3142,42907
1.5,234,144,79,619,3,5,3.9,75948,6636,54,1137,24124
0.75,110,69,40,310,2.3,6,1.6,37322,3088,28,1380,12622
1.25,174,110,71,542,3.2,5,2.7,60677,4605,47,886,21379
3,517,335,144,1148,11,7,7.4,152688,11786,117,2924,47876
3,399,267,129,1339,9.2,6,6.8,150651,13833,118,5677,52703
1,154,84,57,430,2.6,6,1.9,50017,4519,36,555,17567
2,314,217,87,813,3.2,4,4,94982,7625,79,3102,32508
0.5,72,43,29,198,1.2,6,1.3,25135,2215,19,588,8385
1,144,86,48,445,2.8,6,2.1,50286,4335,39,1369,16676
1,123,105,45,435,1.4,6,2.2,47765,3530,36,439,15594
2,285,197,112,784,3.1,5,5.4,101131,6809,72,1294,32269
0.5,88,43,26,198,1.2,7,1.3,23937,2042,19,206,7972
1.25,198,126,65,561,2.2,6,2.4,65781,4651,44,2645,18597
1.5,240,168,89,654,3.3,4,3.4,77777,5568,53,1969,26804
0.5,63,45,28,221,1,5,1.2,25255,1835,18,397,7452
1.75,217,146,83,679,2.8,4,3.3,86800,7170,70,3389,28593
0.5,80,47,26,204,1.9,4,1.2,25964,2245,20,807,8109
3,462,277,135,1322,10.5,5,8.5,145976,11695,107,1132,51276
3,450,345,152,1226,6.8,6,6.7,157739,13306,112,2196,46204
2,346,188,129,763,5.2,4,4.9,97608,8094,76,1250,33835
1.5,236,124,73,636,4.1,7,4.2,70505,6906,57,2181,25141
1.25,209,136,73,500,4.2,7,3.1,59005,5436,50,732,21715
1.5,224,158,92,545,5.5,4,4.3,76393,5685,60,1028,25650
2,319,188,122,736,2.4,5,4.7,96483,7600,72,1438,29928
1.25,197,139,61,456,3.8,4,2.6,65665,4458,46,907,19275
1.5,223,168,93,612,3.6,5,3.5,78258,5548,54,1130,22371
3,404,313,146,1330,7.3,6,6.3,142943,13062,106,1851,49739
0.5,86,54,20,182,1.8,7,1.1,23519,2167,20,206,8112
3,412,262,144,1154,8.9,7,6.2,150641,12723,113,1221,51380
2.5,331,215,162,1031,9,6,4.8,127006,9312,91,2477,41146
2,298,221,92,878,5.8,4,5.6,97387,7300,77,3154,30211
0.75,91,67,36,302,2.9,4,1.7,35335,3257,26,1389,11827
1.5,239,155,75,674,5.2,6,4.4,76750,5946,55,2740,23271
1.75,227,158,108,749,5,4,4.9,83114,7548,65,1190,29573
1.5,237,161,96,581,5.9,7,3.9,74231,5304,58,3011,26105
0.75,109,72,36,312,1.3,6,1.9,35866,3449,28,489,11340
3,392,312,153,1160,9.4,6,7.4,146944,11542,116,4825,50645
0.5,60,48,30,209,1.2,4,1.3,24563,1935,18,492,8047
1.75,234,165,83,774,4.1,5,4.3,83217,6930,65,1471,29412
2,286,201,87,845,7.4,6,5.1,95062,7639,80,4469,30821
1.25,182,126,79,560,5,6,3.4,59097,4361,46,1252,21485
1,157,82,50,412,3.1,5,2.7,50157,3769,37,705,17658
1.25,173,132,71,547,1.8,7,2.9,65745,5399,50,2541,21268
2,359,171,109,794,3.5,7,5.3,101041,9143,78,4494,34152
1.25,159,129,59,472,4.5,6,3.2,58935,5009,47,2177,21000
2,310,221,87,776,5.8,4,5,99487,9021,80,3959,31582
2.5,342,228,142,947,5,7,7.3,120557,8822,97,5717,38859
1.5,213,134,96,640,3,6,4.4,71633,5592,58,538,26720
0.5,90,44,30,195,1.2,7,1.4,25199,1736,19,418,8683
2.5,431,252,127,997,9.6,6,5.1,119454,9714,93,3155,42329
1.25,191,106,55,497,3.1,4,3.1,62119,4846,48,2231,20927
2,289,222,80,772,3.5,4,4.3,102661,9192,78,4550,35506
1.75,315,190,105,630,2.4,5,4.2,85564,7220,62,757,28327
1.5,258,169,82,623,2,4,4,72110,7018,53,596,25571
2.5,388,212,118,1005,4.9,5,7.4,125284,11468,88,5096,41366
0.75,100,81,44,276,2.7,6,2,37588,2561,28,1624,11945
3,401,288,147,1128,10,6,8.8,149965,11055,120,3095,50451
1.25,196,127,77,538,4.2,6,2.7,61285,4497,48,2716,19346
1.25,216,128,51,552,3,7,3.6,59669,5804,44,595,18917
1.25,221,134,68,465,2.2,4,2.8,62036,4551,49,566,22215
0.5,85,50,21,216,1.6,7,1.2,25030,1947,19,917,7897
1.5,234,132,85,568,4.9,4,3.1,74977,6454,56,2686,25660
2.5,402,218,155,1119,9.1,6,5.7,125045,8624,94,2209,43403
3,399,281,175,1269,6.9,4,6.5,146458,11983,115,1139,51558
1.75,274,144,90,722,2.3,7,4.8,88255,7785,65,2227,30994
2.5,401,257,103,1055,9.6,6,6.6,124466,11295,90,1494,44054
1,125,94,59,388,2.4,6,2.9,47039,3462,38,1755,16745
0.75,95,76,37,328,0.8,5,1.8,37135,2711,28,737,13055
2.5,439,211,156,1106,2.5,4,6.6,131869,11540,96,2775,42076
1.75,263,187,83,714,4.2,7,4.7,87607,5994,68,3230,26306
1.5,209,130,85,543,4.9,4,3.8,71127,6129,53,3178,24272
2,248,189,95,873,2.4,5,4,102178,7590,72,883,34194
1.25,223,110,69,514,1.6,5,3.2,60137,4601,50,2264,19320
0.5,61,51,30,222,1.9,5,1,24822,1806,20,875,8470
0.5,87,49,30,215,1.5,4,1.2,25261,2296,18,236,8103
0.5,81,47,21,202,0.6,6,1.2,23619,2105,19,690,8052
0.5,75,40,27,198,1.8,7,1.2,23878,2343,19,153,7905
2.5,349,211,149,943,8.6,5,5.8,119584,11519,89,3437,40679
2,310,177,95,725,7.5,7,5.4,98998,8437,71,3569,30756
3,392,310,193,1167,4.1,5,8.2,158327,10678,108,5933,46997
1.25,224,101,79,546,4.1,5,3.5,64538,4869,50,2175,20604
2,350,210,87,755,6.6,6,5,95310,8995,72,675,30838
3,389,314,138,1122,5.7,4,7.1,151158,12234,109,6540,46152
3,365,290,149,1096,3.8,6,8.5,146483,13258,118,3092,49388
2,247,180,106,778,3.3,7,3.9,102263,7566,72,1191,32454
1.75,288,160,86,687,2.9,6,4.2,84694,7751,63,2428,28014
0.5,66,56,27,216,1.4,5,1.1,25726,1962,18,373,8511
2,340,204,116,801,4.6,5,5.7,99256,8368,75,3186,30495
1.5,219,172,82,659,2.4,7,3.2,74721,6363,57,2956,24450
1,165,107,50,428,2.1,4,2.8,48199,3775,38,452,16491
2.5,347,277,119,1030,3.5,5,5.4,117834,10144,88,4671,39325
2,338,210,121,727,7.6,5,4.5,95801,7187,76,1652,33072
2,288,210,103,788,3.6,6,4.5,99062,8612,80,2859,31154
0.75,132,68,40,335,2.4,5,1.9,38049,2558,27,576,12701
1.75,304,152,111,651,6.3,4,4.8,82284,6379,66,2543,28071
1.5,236,135,66,649,2.2,6,3.5,72129,5289,57,3023,23524
1.5,258,170,71,572,5.9,5,3,71445,6339,57,2197,23287
0.75,134,81,46,313,1.2,4,1.8,39204,3167,29,809,11690
3,462,268,158,1275,6,6,7.4,141985,13767,109,2676,49379
1,151,81,64,362,1.2,6,2,50732,3745,36,632,16764
2,278,206,82,817,7.9,4,5.8,101505,8382,75,2000,35724
2.5,390,261,126,963,5.3,7,6.4,127484,10249,91,1118,38942
1.25,174,140,70,528,3.3,5,2.5,63792,5230,44,2746,20887
1.5,186,169,75,570,2.7,4,3.3,71391,6359,54,670,22327
1,138,108,64,436,1.8,7,2.7,50175,3956,39,1952,15728
1,146,108,61,405,3,7,2.5,47571,3434,37,1761,16272
1.25,212,131,61,561,4.6,6,2.8,63058,4308,45,1931,22297
1,156,107,58,379,3.2,4,2.8,51178,3529,35,1049,16000
1.75,310,194,81,636,6,7,3.4,91969,7686,65,945,29080
0.5,78,45,25,222,0.7,7,1,24691,2161,19,846,8743
1.75,290,160,81,731,3.1,4,3.4,90157,7081,63,1967,26360
2.5,318,201,108,943,6.6,7,7.4,124475,9833,92,3562,41354
0.5,68,51,20,209,0.8,4,1.2,24252,1715,20,692,8068
1.5,234,164,74,656,4.5,5,3.8,78839,6305,54,1662,22358
0.75,99,79,31,313,0.9,5,1.8,35800,2952,29,765,11460
2,344,182,84,762,5.1,5,5.4,97473,9127,79,3828,32312
3,418,251,165,1247,4.9,4,8,149283,10666,120,5794,49059
1.75,229,162,109,754,5.1,6,4.8,90773,6076,63,3875,27093
1.25,190,132,55,461,3.4,7,2.4,61077,5082,46,568,22100
2,327,164,101,740,3.1,7,5.3,94332,8102,72,1297,31961
1,157,82,44,448,1.1,7,2.3,52668,3851,38,682,14986
0.5,87,42,26,207,1.7,5,1.1,23529,2144,18,634,8671
1.75,253,172,78,664,6.9,6,4.6,86630,7592,70,2625,26038
0.75,127,86,41,320,0.8,6,1.9,38929,2760,27,1359,12051
1.75,237,187,96,728,5.6,4,4.2,91730,8116,65,715,28699
1.25,214,130,72,463,3.5,6,2.9,63122,4572,49,1904,21747
1.75,289,144,113,749,2.4,7,4.7,87514,7707,70,1444,28874
1.5,261,152,75,600,4.3,5,3,74383,6014,57,1241,22728
1.75,267,187,74,705,5.5,4,4.2,88205,6547,64,1291,27213
2,307,214,121,870,3.9,4,4.4,102851,9136,77,3388,35537
0.75,112,78,39,328,1.7,7,1.5,36259,3177,28,1302,13358
1.5,208,148,92,591,2.9,6,3,77190,6677,58,1959,22720
1.75,265,178,96,692,3.2,5,4.8,83428,7998,68,2077,26500
0.5,64,56,28,185,1.6,7,1,25062,1970,20,161,8634
2.5,336,219,128,1019,8.7,4,7.2,127829,10081,97,3311,42567
2.5,368,241,150,1068,3.4,5,6.7,128979,10283,93,2559,44704
0.5,67,54,27,193,1.1,6,1,24034,2258,18,318,8065
1.75,262,151,79,665,3.6,4,4.4,84853,6968,62,540,27360
1,133,87,53,431,1.4,7,2.5,49752,3809,37,1351,15653
1.5,208,152,76,624,3.7,7,4,75905,6458,56,3314,22564
1.75,263,180,113,664,2.9,7,4.9,85206,6514,65,1423,28355
0.75,111,83,38,335,2.1,6,1.5,38905,3183,29,723,11351
3,366,253,134,1124,3.5,4,6.5,149797,11758,112,1527,51417
1.5,222,167,73,632,3.3,6,3.7,73876,6165,58,2601,24139
2,241,164,107,812,2.6,7,4.1,94758,7436,77,769,30261
1.75,245,153,109,653,3.1,5,4.3,84166,8061,67,2809,27285
