Cultivated area (hec),Urea (kg),Phosphate (kg),Potassium (kg),Nitrogen (kg),Seed(Kg),Irrigation frequency,Insecticide (lit),Yield (kg),Water (m3),Fuel (lit),Electricity (kwh),Calculated carbon (kg co2-eq)
1.75,22,5,355,8.5,328,6,12280,6,23606,129,9732,4645
0.5,6,3,93,0.2,106,3,3778,5,6602,32,2753,1159
1,11,4,179,3,205,5,7990,8,10504,58,5266,2481
1,10,3,207,4.9,200,4,8309,8,11210,79,5353,3043
2,25,16,429,4.8,380,11,16961,9,21124,121,9702,5603
3,24,22,617,1.5,633,16,22113,9,38454,178,14722,7875
1.75,12,12,336,0.5,329,7,12752,9,19368,134,9148,4203
2.5,37,7,492,4.5,503,11,18769,5,32823,187,14177,6150
1,9,9,195,4.9,204,4,7913,9,13226,75,5219,2614
0.5,4,3,104,1.3,109,2,4073,8,5485,29,2455,1231
0.75,5,7,145,2.4,165,3,6305,7,8311,58,3657,2154
0.75,8,4,159,1.3,152,4,6044,6,8925,53,4107,2020
2,20,14,424,2.7,376,7,15270,7,24436,133,10049,5597
1,9,8,213,1.9,220,4,7866,7,10840,54,5714,2977
1.25,13,10,241,1.6,237,5,8982,6,13636,79,6270,3141
3,40,24,564,7.3,605,15,21155,7,38492,216,16075,7278
1,10,5,208,2.9,214,5,7009,5,11297,69,4871,2458
2.5,16,14,495,1.9,536,12,18468,7,30758,157,12917,6791
1.75,17,9,316,3.5,335,6,14710,8,21127,133,9333,4131
1.5,9,14,308,7.1,298,6,11140,9,17252,94,8380,3685
1.75,11,6,357,4.6,378,6,12961,7,19011,112,9118,4681
1,14,9,199,2.4,188,4,7831,5,10601,70,4865,2728
1.5,10,15,300,6.7,298,8,12164,9,18741,96,7567,4475
2.5,16,22,498,9.8,509,12,19849,6,27754,123,11949,7142
1,12,5,193,3.7,214,5,7396,5,11430,62,4624,2711
1.25,14,4,236,5.8,249,5,10439,9,15300,69,6501,3378
2,29,13,419,7,406,6,16287,8,21548,112,9448,5900
0.75,7,4,156,0.7,143,2,6219,6,10115,46,3619,2252
1.75,19,10,342,8.4,339,5,14160,7,19138,91,10059,4184
2,17,5,365,4.3,379,8,15978,7,25467,156,9965,4859
2.5,27,19,490,1,508,12,20586,9,27362,195,13744,5967
1.75,19,13,325,2.8,366,7,12787,8,20092,89,9574,4790
1.5,19,14,301,3.1,302,7,12203,8,19106,117,7302,4753
1.75,15,14,353,1.3,346,6,14615,7,19233,130,9612,4078
1.25,12,11,229,5.5,236,5,10076,5,14304,78,6591,3195
1.25,9,4,253,1.7,244,4,9957,9,13820,74,7003,3633
2.5,19,15,532,12.5,518,11,18373,6,29283,181,12742,7302
0.75,6,3,142,2.7,147,4,5358,5,8566,58,3669,2149
1.25,14,7,241,1,260,6,9965,6,15694,69,5871,3638
1.5,17,4,307,5.1,316,5,12291,5,17388,96,7174,4587
2.5,31,9,476,10.8,536,12,20282,6,33494,146,12535,7480
3,30,15,623,3.7,587,10,25479,9,35855,226,14019,7110
3,37,17,633,7.4,649,10,21507,8,37883,233,15420,8774
1,12,4,186,4.4,202,5,8457,9,12527,72,4944,2491
0.5,7,2,95,2.3,101,2,4082,6,5754,40,2741,1315
2,16,13,379,5.2,433,10,16537,5,23901,105,9822,5939
2,19,14,378,3.8,395,7,15555,7,23159,110,9962,5274
1.25,10,6,232,2.5,251,4,10098,7,14213,80,6620,3046
1.5,19,5,316,3,292,5,12438,7,15990,90,7078,3779
3,44,9,626,14.6,649,12,23524,9,33158,145,15952,9472
1,14,9,178,0,201,5,8183,5,11919,52,4884,2454
2.5,27,16,484,5.7,478,11,19765,5,31137,126,11950,5838
1.25,12,5,235,5.1,234,5,10173,8,14772,93,6299,3049
0.75,9,2,139,3.7,154,3,5402,7,8186,46,4203,2112
1,12,5,185,1.8,190,4,7565,9,11219,71,5426,2520
3,28,15,546,6.8,609,9,21879,9,39352,148,16029,8069
1.5,10,9,320,5.9,318,7,12238,9,15787,90,7071,3903
1,15,4,208,1.9,199,3,7613,8,12065,71,5163,3198
1.5,15,3,318,1.3,326,5,10878,7,16180,107,6948,4657
2.5,35,14,496,1.4,477,10,21041,8,32438,172,11525,6130
2,20,16,402,8.3,428,8,16824,8,24091,129,9946,4655
3,21,19,544,9.4,621,12,21741,7,37257,192,15327,8249
0.75,6,6,161,3.3,142,3,6261,6,9775,59,4006,1802
3,34,13,583,5.4,633,13,25251,6,38090,239,17220,7671
1.75,19,8,339,7.4,375,7,13662,6,20172,115,8826,5006
2.5,27,17,494,2.9,544,12,20624,6,30334,152,13739,5953
2.5,34,21,526,8.9,500,11,20498,9,26415,150,13971,7824
2.5,28,10,469,12,506,8,20026,6,32876,184,12447,7840
1,14,3,198,4.3,197,4,7669,9,11454,55,4835,2323
0.75,5,4,135,0.6,157,4,5564,8,9847,55,4250,2135
2.5,24,13,533,5.9,533,13,19842,8,29343,182,14073,7232
0.75,11,5,152,2.9,154,4,6336,6,9123,55,3885,2161
1.5,22,4,313,4.5,310,7,12233,6,16066,115,7219,4142
2.5,22,14,447,10.9,520,9,18625,8,27457,180,13325,6610
2,28,19,404,6,393,8,16007,9,25598,141,10384,4786
1.25,13,5,262,3.3,263,6,10675,8,14938,85,6310,3859
2.5,28,9,455,8.3,521,11,21125,6,27988,167,12911,6784
2.5,18,11,516,10,547,8,21165,6,30209,170,12138,6381
0.75,10,4,149,2.2,149,4,5335,5,9550,37,3701,2014
1,12,9,193,1.3,187,5,7447,9,11570,78,4680,2603
1.25,18,12,268,4.5,260,5,10039,8,13984,93,6414,3806
1.5,18,13,322,6.1,304,7,11362,8,19476,117,7795,4111
1.25,16,6,260,3.9,244,7,9694,7,15168,75,6965,3025
1,13,2,212,1.7,208,4,7001,5,11334,66,4867,3195
1.25,11,8,261,2,234,4,9127,5,13760,77,6123,2894
0.75,7,5,144,2.2,143,3,6429,6,8768,43,4168,2334
2.5,22,18,450,12.2,503,9,18769,5,30010,179,12609,7394
2.5,23,13,490,6.3,501,12,21457,5,30805,142,13964,7859
1.25,15,11,265,4.7,244,6,8777,8,13642,91,6633,2880
2,28,12,403,4,379,10,14420,5,26492,140,10411,5862
1.5,18,4,322,1.3,291,5,10715,7,19346,82,7517,3539
1.25,11,10,236,6.2,262,5,9851,8,15765,84,6807,3318
0.5,6,3,105,1.8,103,2,3875,6,5373,28,2882,1289
1.75,13,13,375,7.9,354,8,13658,6,19512,111,8140,5289
0.5,4,1,108,0.7,102,2,4092,5,5254,32,2323,1266
1.5,22,8,304,6.8,303,8,12697,7,17845,73,7037,4559
1.75,16,8,341,5.6,366,6,13564,8,21168,118,8721,4845
1.75,20,15,326,7.4,330,9,13964,5,23402,90,8359,4232
0.5,5,4,107,1.4,109,2,3768,8,5974,33,2550,1434
0.75,8,5,139,3.3,147,4,6141,7,9878,56,3828,2187
0.75,10,6,152,1,161,4,5519,7,9137,44,4100,1736
3,42,15,633,1.8,602,9,22681,7,35809,176,15601,8913
1.75,21,16,373,6.5,345,6,14503,7,19193,114,8332,4912
1,9,5,179,2.1,204,4,7822,9,13142,73,5798,2911
0.75,9,4,134,3.6,146,3,5927,8,9726,49,3625,2223
2,14,11,420,9.2,421,8,16960,8,22636,158,10931,4913
2,19,19,413,5.7,429,11,16543,5,24451,147,10983,5725
3,43,14,619,10.7,575,13,24402,8,38047,219,16368,7176
3,20,28,599,8.3,611,13,23178,5,39713,185,17198,9494
2,20,9,422,0.3,404,6,16304,8,22724,144,9316,5770
3,29,27,632,7.9,643,16,21120,5,35602,169,15195,9545
2,24,17,401,2.5,421,7,14428,6,24909,157,9418,4806
3,25,26,636,6.2,578,14,23512,9,32051,212,14429,6954
0.5,5,2,98,1.5,109,2,3936,6,6559,29,2467,1454
1.75,22,15,314,5.5,370,7,13431,9,19026,133,8648,4826
1.75,12,13,328,3,357,9,13183,9,20848,133,9012,5534
1,9,8,182,0.2,200,5,7245,8,11639,52,4796,2980
2,22,15,360,9.2,387,7,16326,6,24836,126,9433,4729
2.5,37,11,531,3.6,503,13,17832,7,33300,127,12596,7147
2,23,9,416,7.9,433,8,14260,5,23819,144,10424,6369
2,28,15,386,0.3,408,7,14543,5,22319,106,11529,5062
2,16,5,384,5,393,10,16778,8,25631,105,9338,5682
1.75,14,4,328,4.6,329,8,13472,7,22122,127,9826,4952
1,13,4,192,1.8,208,4,7358,9,13451,74,4837,2978
2.5,37,9,446,4.7,515,11,19248,5,30495,123,12194,7905
2,27,14,421,1,379,10,14225,6,24670,124,10142,5945
2.5,37,9,451,2.2,534,8,18910,7,27830,179,11912,6172
1.25,11,10,259,1.9,245,5,9562,7,13919,93,5955,3758
1.5,21,5,308,5.3,327,7,11314,5,17847,76,7255,4191
0.5,7,2,106,1.9,102,2,3959,8,6135,31,2885,1212
2.5,17,21,492,8.5,527,8,18957,5,29894,164,12973,7208
1.5,17,7,294,5.5,281,8,11351,5,19923,81,7367,3884
0.5,5,4,102,2.2,109,3,3807,8,5637,24,2511,1484
1.75,16,14,331,7,348,8,12898,5,21241,94,8178,5170
1.5,15,12,282,0.7,324,6,11327,7,18943,118,8600,3521
1.25,13,3,226,2.1,250,4,9773,5,14416,90,6759,3064
0.5,6,4,102,2.5,98,2,4090,5,6600,25,2712,1404
1.5,20,8,321,2.6,324,6,12365,7,16734,96,8000,4777
1.5,22,4,268,3.6,314,8,12322,9,16149,102,8151,4005
2.5,37,18,483,3.9,468,10,20358,7,31167,164,13066,6336
1.25,8,3,248,1.9,273,6,9799,5,14913,63,6955,3561
2,15,15,430,7.6,414,8,15783,8,24272,134,9271,4799
2.5,36,24,454,2.2,522,12,17705,6,32389,167,14012,7311
1.25,16,6,241,1.5,243,4,9909,7,15394,62,6457,3116
1.5,12,9,309,6,306,7,10779,7,19852,94,7421,4627
1.5,16,11,282,7.2,329,6,11620,8,19813,84,7018,3704
3,20,16,567,3.4,612,9,24518,7,35247,230,15116,8031
1.5,17,5,302,5.7,316,7,11071,5,16465,95,7750,3763
1.25,16,4,270,4.9,263,6,9998,7,15023,90,5850,3064
2.5,15,24,470,0.5,502,8,20374,6,30555,176,13948,7380
2.5,35,12,455,0.2,496,11,17558,5,31346,140,13267,7398
0.75,6,6,144,2.5,140,4,6131,6,9884,41,3695,1783
1.5,15,13,275,5,283,5,10626,6,17777,99,7571,4107
0.5,3,2,99,1.2,106,2,3803,9,5645,30,2357,1238
2,13,8,374,0.3,417,9,17149,6,21763,120,10059,5046
2.5,26,15,460,8.8,531,11,21265,6,29561,140,11691,6394
0.75,11,6,146,1,162,3,5633,6,8293,42,4264,2089
2,16,6,372,5.4,413,9,15168,5,22762,120,9904,6138
1.5,17,14,313,3.5,311,6,11608,9,20243,108,7702,4719
3,29,20,547,12.2,595,12,25387,5,33051,146,15864,7588
2.5,36,6,465,5,502,11,20567,5,29464,145,13702,7148
1.75,13,12,326,4.6,330,7,14558,9,23281,121,8190,4987
1,7,9,213,1.4,197,5,7507,5,11071,78,5763,2486
0.5,6,4,90,1.6,104,2,3870,6,6116,38,2356,1540
1,7,4,205,3.9,216,5,7894,5,13020,67,5564,3174
2,28,9,407,8.2,395,9,16877,9,24775,138,10819,5379
0.5,5,5,103,0.6,104,2,4269,5,5938,40,2587,1347
0.75,5,2,148,1.7,157,3,6077,7,9078,60,4332,2240
0.75,10,3,161,3.5,145,3,5359,9,8333,57,3962,2394
1,12,6,209,4.2,203,4,7924,7,12628,73,5389,3083
3,39,17,577,11.1,652,12,24929,6,39460,159,13987,8265
0.75,9,5,147,2.7,154,3,5564,9,9003,45,3700,1831
3,24,16,641,6.1,585,13,25214,6,32616,218,14106,7398
0.5,6,3,101,0.7,103,2,3700,5,5761,26,2410,1591
1.25,8,8,246,6.2,275,5,9225,7,16132,78,6773,3756
0.75,7,3,147,1.9,144,3,6409,9,8026,56,3492,2044
0.5,6,2,108,2.1,97,2,4178,6,6656,26,2751,1508
1.75,25,17,375,0.9,348,7,14890,7,22954,105,9079,4209
1.25,16,10,268,4.2,270,6,10343,8,15629,62,6145,3406
3,28,20,536,4.1,607,12,23179,9,37090,184,14825,7443
1.5,15,8,285,4.2,286,8,11683,5,17076,104,7743,4735
0.5,7,2,99,2.3,110,2,4105,9,5261,31,2501,1472
2.5,24,15,456,6.1,480,8,18033,6,30761,134,11605,7655
0.5,3,2,90,0.1,104,3,3867,9,5412,38,2869,1527
1.25,9,8,226,4.8,263,5,9845,8,14315,90,6810,3764
1.75,20,5,373,0.3,361,6,13405,7,23307,86,8772,4457
0.75,9,7,152,2,149,4,5909,9,8070,47,3544,2044
1.5,21,12,279,3,285,7,10811,7,19897,72,7221,4456
2.5,33,9,533,9.9,522,10,20700,8,29353,165,12647,7355
1.75,17,14,348,7.2,380,7,13889,6,19377,110,8756,4711
2.5,16,9,456,12.1,536,11,17543,6,28832,184,13721,7539
1.5,18,5,297,0.4,325,5,11415,8,19782,98,7099,4095
3,22,22,604,3.1,621,11,22133,9,32405,157,15438,7183
1.75,16,15,362,8.7,328,10,14749,6,23158,137,9972,4783
1.75,21,10,356,7.2,359,6,13884,5,23098,85,8096,4177
1.25,16,7,226,2.7,275,5,10339,7,13368,94,6907,2976
1,12,6,207,2,211,4,7292,8,11029,55,5741,2357
1,7,5,189,2,218,4,7017,9,10889,75,5776,2321
0.75,7,2,135,2.6,155,3,5878,7,9866,57,3758,2003
1.5,14,13,314,1.5,317,6,10531,9,17372,75,7387,4144
1.5,9,13,285,1.9,322,8,11017,9,15838,87,7406,4476
1,9,9,214,2.3,216,4,8048,8,11342,75,5531,3185
2.5,35,17,455,8.8,510,11,20778,5,26602,134,12165,5794
1.75,23,8,319,1.7,366,8,13941,9,19919,112,8954,5017
0.75,10,2,140,0.2,147,4,5790,6,7888,45,4100,2102
1.75,25,14,367,4.2,382,8,12689,5,21971,112,10022,4029
1.75,24,15,365,4.7,340,5,12317,7,22975,104,9728,4729
1,7,9,215,3.3,196,5,8296,8,13233,64,5733,2984
1.5,22,4,309,5.6,290,6,11279,7,18053,79,8094,3459
0.75,7,4,135,1.7,142,3,6348,5,7944,41,3909,1727
0.75,7,5,147,2.1,141,3,6414,5,9967,49,3646,2301
1.75,15,10,334,6.1,347,7,14880,6,23404,94,9575,4100
3,21,7,585,14.5,638,12,21416,9,34643,180,14828,8310
1.25,12,5,258,5.9,234,5,9095,9,13352,71,7249,2962
0.75,9,6,146,1.4,143,3,6299,8,8702,44,3857,1954
3,41,7,645,4.4,618,16,21213,6,39225,226,15688,7553
3,20,7,593,7,576,11,24920,7,32502,216,15915,7833
2.5,31,6,511,7.7,482,11,19535,7,26634,143,13967,7235
0.5,5,4,104,1.8,106,2,3660,8,6372,36,2694,1575
1.5,20,8,288,4.8,283,6,10933,7,16723,107,7085,4484
1.75,12,9,330,7,329,5,13780,7,21604,88,9908,5026
2.5,30,25,526,2,517,14,17973,5,27458,194,13217,7621
2.5,17,8,530,3.8,495,10,21125,8,27139,131,13219,6251
2.5,22,14,457,6.2,480,10,19614,7,31506,145,11840,7277
1.75,23,11,354,6.1,378,10,14600,7,20934,112,9951,4132
1.5,18,12,285,6.5,293,5,11195,8,15960,76,7754,4023
1.5,19,9,273,4,303,5,10714,7,15942,77,8648,4695
0.5,4,2,104,2.3,109,2,3683,5,5962,28,2852,1246
1,14,4,191,0.2,209,4,7762,6,12690,56,5381,2777
2.5,31,15,527,11.2,497,8,21027,7,31275,167,14083,7594
1.75,24,13,314,6.6,352,10,14509,6,23046,140,9163,4647
2.5,26,18,534,10.1,495,9,18766,5,30900,157,13961,7405
1.75,12,13,347,8.6,343,7,13488,7,19238,115,8708,4478
3,24,18,620,9,566,11,25312,8,40224,157,15841,9044
1,10,9,191,4.8,198,4,7073,6,11838,48,5155,3119
0.75,9,3,149,1.6,163,4,6368,8,9823,37,4074,2046
0.75,11,4,141,2.5,143,4,5627,9,8948,54,3956,2109
2.5,26,19,482,6.9,471,8,17574,5,28807,151,12649,6077
1,11,6,211,3,209,4,8503,7,11929,63,4770,3076
1.75,15,17,359,2,333,7,13795,5,20627,102,9013,4877
1,15,2,198,3.1,194,3,8300,5,11351,70,4776,2549
1.5,22,12,285,4.5,321,7,12564,7,16499,110,8264,3618
3,33,23,592,4.9,578,16,24390,5,33338,161,16208,9554
2.5,32,5,502,5.5,510,8,21144,9,29131,139,12502,7311
2,29,10,431,6.3,379,9,15302,5,26703,158,10749,5971
0.75,6,4,159,0,142,4,5552,7,9533,38,3767,2376
1.5,13,13,293,4.7,320,5,12347,6,16071,89,8183,4730
1.25,10,9,236,0.6,238,4,10354,5,16429,72,5995,3809
1.25,13,12,262,5.9,267,5,8773,7,16282,88,6474,3462
2,25,16,374,5.1,421,9,14975,9,25116,110,11401,5515
1.25,18,7,258,1.1,251,6,8983,6,14311,99,6380,3925
1,14,6,203,0.2,192,5,7106,8,13471,59,4730,2739
2,25,18,393,2.4,426,7,16986,8,24109,112,10161,5349
1,10,4,182,1.8,211,4,7092,5,12843,64,4860,2300
1.5,10,5,281,0.8,307,5,11335,6,18672,74,7463,4750
1.5,11,8,291,1.7,293,7,12152,8,20042,78,8241,4062
2,23,12,385,0.6,434,11,15660,5,23259,135,10573,6080
1.5,18,10,298,3.5,315,5,11702,5,18958,116,7182,3984
1.25,18,10,251,1.2,254,6,9544,7,16538,95,7040,3231
1.5,20,10,319,6.4,330,6,12265,5,16107,83,7347,3839
1.75,24,12,342,4.8,382,8,13666,5,21607,97,8357,4671
0.5,6,5,100,0.1,101,2,4225,6,6000,40,2501,1221
0.5,5,5,101,0.2,108,2,3714,7,5371,31,2649,1441
2,13,7,422,7,377,6,15224,9,24981,100,9517,5422
2,27,12,430,5.1,379,8,15208,5,22475,117,9313,6275
2,28,20,389,5.5,375,6,15343,9,26515,115,11445,6141
1,9,7,203,2.2,187,5,7538,7,13135,63,5006,2450
1,11,3,194,0.3,201,5,8053,7,13423,48,4619,2873
0.75,6,3,135,3.2,159,3,6196,8,8456,52,3544,2387
0.5,5,2,95,0.6,101,3,4112,7,5584,37,2483,1373
0.5,4,2,98,1.9,104,3,3570,7,5452,25,2403,1426
2,29,8,379,0.9,404,8,15292,6,22066,126,9646,4831
1.5,20,9,319,5.2,298,7,11459,9,17359,94,8311,4421
1.5,15,4,276,4.7,306,6,11281,5,18167,117,7252,4640
0.5,7,4,90,2.2,107,2,4075,6,6170,36,2853,1364
0.75,6,2,158,1.4,149,4,6048,7,9846,49,3649,2148
1.75,18,10,321,4.3,341,8,12980,7,23109,137,9233,4125
0.75,10,5,147,0.5,150,3,6416,5,8128,57,3557,1826
0.75,6,6,157,1,148,3,6098,9,8506,41,4165,2287
1.5,19,3,281,5,328,7,12025,6,16646,102,7793,3856
3,25,20,563,5.9,621,12,23913,5,32885,169,14087,7834
1.25,18,9,241,2,275,7,8854,8,16803,99,6860,3581
0.75,5,6,151,1.4,152,3,5881,6,9725,36,3669,2092
2.5,35,21,463,9.1,491,9,17883,6,33274,163,12045,6639
3,25,11,549,8.4,621,9,24564,9,35350,158,14152,9591
2.5,21,5,507,1.6,501,9,21222,6,33197,130,14277,7692
0.5,7,3,104,0.8,105,2,4141,6,5944,33,2740,1536
0.75,8,5,146,2.5,154,3,6365,5,8323,42,3851,2371
2.5,27,11,516,10.9,476,9,19431,5,30294,189,12886,6080
1.5,19,8,271,2.2,307,5,12710,5,19439,83,8579,3728
1.5,15,4,311,7.1,323,6,10824,5,16952,72,8320,3870
0.5,4,4,101,0.6,108,3,3710,9,5446,35,2373,1501
1.5,14,8,284,5,302,7,11533,5,18766,117,7454,3532
1.25,10,3,267,4,258,6,9001,8,16635,61,6678,2886
3,41,18,602,4.4,658,15,23841,6,36843,175,15500,7843
1.5,20,9,269,4,313,7,11504,9,18595,87,7719,3456
1.75,18,9,332,7.3,346,9,12898,8,23475,88,9583,4565
1.75,16,6,356,7.8,367,9,12471,7,23108,96,10150,5200
2.5,25,22,539,11.4,516,8,19300,7,30368,179,14008,7857
1.25,17,9,223,0.3,245,4,9367,8,14267,70,6500,3660
1.5,10,11,302,3.5,310,7,12228,9,16705,110,7998,4636
3,36,27,589,9.5,621,13,22930,8,40191,177,14783,9482
2,21,12,362,7.7,375,8,16058,7,26279,109,9991,5927
1,15,3,203,4.2,199,5,7182,7,12208,53,5566,2626
3,31,23,585,14.6,593,11,24614,8,38056,174,15571,9595
3,32,10,552,13.2,611,11,21761,6,35267,184,15191,8872
1,12,6,186,4.7,208,3,8222,7,11673,57,5421,3115
1.75,16,11,335,2,352,7,14776,7,21010,99,9709,4752
3,38,15,608,3.6,569,11,21421,7,33173,145,14274,8466
2.5,28,25,533,10.6,532,10,17797,7,26738,163,13144,7817
2.5,30,24,532,2,527,9,19170,6,30002,169,12437,7318
1.5,15,13,296,7.3,321,8,10983,6,17444,83,7816,4300
1.25,9,9,242,4.8,268,6,9137,8,15675,99,6615,3768
1.25,8,6,235,3.4,248,5,9537,9,16612,83,6952,3033
1,8,5,188,3.3,211,5,7299,5,12831,50,4728,2959
3,29,10,600,8.4,659,9,21359,5,38532,218,14217,9387
2.5,25,23,538,4.4,537,10,18248,8,32123,159,14021,7887
0.5,3,1,97,0.1,103,2,3724,9,6268,28,2363,1277
0.75,11,3,159,1.7,150,3,5489,5,8667,58,4270,2282
3,26,24,628,0.5,603,10,24853,9,33298,213,17329,8912
1,11,7,212,4.7,210,4,7890,7,10565,72,4875,3174
2,16,10,390,0.2,430,7,16268,7,26021,102,9639,5256
2,19,19,427,0.3,391,9,14218,7,26912,154,9282,4892
1.5,15,11,291,3.3,297,6,11726,7,15788,102,8303,3495
0.75,11,7,154,1.9,161,3,5322,8,8155,43,3478,2049
1.25,12,11,267,5.4,237,4,9338,7,13890,71,6270,3817
1.5,10,12,287,6.6,306,6,11769,8,18148,90,7554,4450
1.25,9,3,234,5,252,4,10628,5,13926,72,6617,3539
0.75,5,2,157,1,144,4,5773,7,8758,52,4082,1877
3,23,13,580,0.8,597,14,21521,8,32683,238,14333,7207
1.25,12,8,252,4.7,240,7,9717,7,13279,80,5936,3403
2,17,18,386,8.3,425,9,14326,5,26054,118,9923,5634
1.25,15,3,230,0.6,268,5,9176,5,13714,97,6593,3842
1,8,3,193,3.7,192,5,7409,6,12573,80,4737,2456
0.5,6,4,106,0.3,102,2,3951,6,5307,32,2629,1166
1.75,11,11,339,8.7,363,6,14891,6,18921,90,9511,5028
2,14,7,381,3.2,436,8,16473,5,26074,151,10745,5251
0.5,7,3,93,1.5,100,2,3973,7,5665,37,2842,1534
1.5,10,9,271,2.3,291,7,12690,7,16246,108,7627,4343
2,23,12,403,4.1,413,9,15904,8,23138,137,9911,5033
0.5,7,1,90,2.3,109,2,4123,6,5469,39,2751,1487
3,25,18,584,13.1,604,12,25294,5,35036,150,17235,6943
1.75,20,5,315,8.2,383,5,14330,8,19830,98,8722,4041
1.25,9,11,249,2.5,246,5,10143,5,15186,75,7032,3625
0.75,8,4,147,3.4,151,4,5367,9,9874,38,4251,1911
3,37,10,555,2,628,13,22568,9,32436,153,17165,9525
2.5,36,7,465,8.3,512,13,21303,8,30623,181,14251,7520
1.25,10,7,251,0.1,269,6,8850,9,15140,72,6390,2909
3,32,9,592,14.7,636,14,22685,6,37879,176,16938,8771
0.5,4,2,90,1.5,95,2,3824,7,6697,26,2533,1326
1,9,10,198,4.2,206,4,7935,5,10594,62,4859,2819
1.25,12,3,255,4.7,269,4,9809,6,14816,83,6309,3075
0.5,6,3,90,1.3,101,2,3533,7,6160,28,2585,1569
0.5,6,4,107,2.3,99,3,3879,8,5386,28,2346,1205
0.75,5,4,141,2.9,156,3,6284,8,8364,49,4117,1734
2,15,18,418,4.4,422,11,14334,5,22907,105,10263,5399
2.5,33,11,463,10.8,548,12,21226,5,32843,148,14360,7070
3,22,22,585,14.7,656,10,21162,6,35527,232,15288,8731
1,13,4,207,3.7,194,5,7432,7,13267,57,4726,2729
2.5,20,10,464,7,512,8,17623,8,33026,131,11673,7334
1.5,22,15,298,0.7,291,5,11609,5,16168,74,8480,4220
1,11,10,207,3.2,209,5,8192,6,12312,77,4639,2965
0.75,9,3,145,2,146,4,5688,6,9273,53,4054,1883
0.75,6,4,153,2,157,3,6187,9,9962,51,3618,1793
0.75,5,5,147,3.4,143,4,5552,9,8221,47,3466,1989
1.75,22,11,339,3.6,356,7,12412,6,18909,84,9795,4440
2,17,11,383,6.5,379,7,16185,9,25385,115,11071,5009
1.75,11,4,334,6.4,383,8,14631,7,19140,103,9241,4583
0.75,10,7,146,1.3,143,3,5288,6,9532,51,3636,2079
1.5,18,13,302,4.9,285,6,11946,9,18445,116,8114,3644
1,10,8,213,4.2,200,5,7116,5,11429,59,5691,2722
3,22,28,552,14.1,604,15,22025,7,36582,213,16616,9413
0.5,6,5,100,0.2,98,2,3942,6,5851,27,2590,1167
2.5,22,8,446,7,526,11,20673,6,30247,171,14175,7516
1.25,15,4,241,3.7,251,6,8864,8,13208,93,7075,3460
2,23,17,378,1.1,426,11,14679,5,21222,101,9389,6130
1.5,16,10,281,0.3,318,8,10629,7,16003,88,7797,4090
1.25,16,12,236,1.2,274,6,10384,8,15858,78,6373,3053
1.25,9,11,235,2.9,253,5,10516,8,16763,95,6751,3364
0.5,7,4,103,0.7,94,2,3962,9,5949,25,2770,1422
0.75,5,5,134,1.8,154,4,5420,9,8742,37,3734,1804
3,35,12,611,10.6,567,12,21508,9,35557,197,15781,7651
2.5,18,19,482,5.9,532,9,19736,8,31958,165,13704,6289
2,20,15,424,0.5,387,8,15992,5,24537,116,10583,6114
1.5,17,5,315,2.6,293,7,11883,5,18320,114,7729,3864
0.5,5,2,101,1.4,99,3,4010,9,6224,33,2547,1598
