Cultivated area (hec),Urea (kg),Phosphate (kg),Potassium (kg),Nitrogen (kg),Seed(Kg),Irrigation frequency,Insecticide (lit),Yield (kg),Water (m3),Fuel (lit),Electricity (kwh),Calculated carbon (kg co2-eq)
3,704,512,223,2477,926,8,1,11115,16144,135,6766,5484
0.5,123,105,40,443,165,11,0.3,1740,2211,25,1056,1047
1,323,227,85,847,341,8,0.7,3853,5201,62,2114,1958
1.75,582,383,120,1473,544,7,0.6,6366,9859,72,3895,3593
2.5,825,488,177,2192,863,8,1.6,9320,13847,103,5661,4872
1.75,555,405,135,1570,541,11,1,6387,9183,93,3992,3113
1,294,219,74,811,264,10,0.3,3891,5637,52,2132,2100
1.25,414,266,88,1051,334,8,0.5,4682,5856,75,2833,2343
1.75,535,328,161,1555,476,7,1.1,6722,7660,86,3889,3585
1.5,446,327,107,1247,397,11,0.7,5592,8276,63,3167,2875
3,718,676,276,2607,1023,10,1.7,11358,16848,138,6691,5280
1,265,179,88,859,341,11,0.6,3806,5091,60,2101,2057
2.5,601,432,226,2218,824,7,1.9,8544,12646,137,5716,4901
1,321,175,88,888,321,7,0.2,3522,4709,63,2220,1882
1.25,400,225,117,1032,423,8,0.5,4380,5335,50,2839,2396
1.75,530,390,121,1566,593,11,0.9,6394,9780,75,3847,2994
1,236,200,72,859,330,11,0.4,3661,4531,50,2133,1771
2,697,437,135,1731,627,11,0.6,6877,8938,128,4488,3644
1,262,183,73,889,315,8,0.4,3750,4807,41,2279,1768
3,948,634,239,2497,1049,11,1.9,11122,12314,151,6673,5961
2,602,431,150,1725,686,10,0.7,7566,8702,107,4406,3591
2.5,640,571,229,2072,843,8,0.6,8507,11872,135,5724,5249
3,749,676,243,2611,830,8,0.7,11011,14074,161,6463,5622
1.25,436,218,93,1085,350,7,0.5,4508,5876,67,2816,2294
1.25,303,250,109,1019,331,10,0.8,4452,5328,68,2663,2529
2,525,417,142,1768,669,8,1.3,7024,9282,97,4553,3633
1.5,361,259,130,1352,506,7,0.6,5135,6559,86,3338,3049
0.75,204,175,49,628,255,11,0.5,2854,4288,33,1601,1400
3,762,632,218,2716,857,7,1.6,11534,15525,140,6748,5831
1.5,426,259,121,1241,467,11,0.6,5799,7042,84,3447,2682
2.5,588,497,193,2056,740,10,1.7,9148,12700,128,5266,4960
3,1021,715,243,2500,906,11,2,11467,14847,122,6442,6194
2.5,614,593,205,2255,681,11,1.8,9324,11722,146,5727,4950
3,866,606,236,2508,831,8,2.2,11656,17251,177,6701,6183
2,567,419,172,1677,554,10,0.7,7717,11003,127,4505,3932
3,826,554,203,2635,957,8,2,10303,12849,160,6771,5948
2.5,847,522,186,2067,821,7,1.1,9490,11510,113,5324,4618
2.5,757,428,166,2041,656,7,1,8850,12846,114,5470,5155
1.5,488,336,99,1354,426,8,0.4,5659,7941,92,3172,2639
3,919,562,284,2621,836,11,1.4,10738,15919,129,6470,5586
1,285,217,74,882,327,10,0.2,3584,4472,56,2171,2071
0.75,230,165,60,641,257,8,0.2,2721,3456,46,1705,1461
1.75,422,397,126,1548,533,11,1.3,6081,7891,88,3913,3076
3,880,631,238,2610,991,10,0.7,10961,14887,162,6474,5225
2,466,404,189,1767,534,7,1.1,7206,9987,98,4379,3562
1.25,399,222,106,1041,380,7,0.8,4477,6985,73,2764,2619
2.5,587,436,164,2220,734,11,1.3,9109,11125,125,5641,5156
0.5,164,98,34,432,167,7,0.2,1703,2724,22,1125,954
2,488,443,155,1628,643,11,0.7,7132,10984,105,4226,4194
0.5,169,92,34,417,172,7,0.3,1863,2326,26,1092,971
3,780,677,268,2483,945,11,1.6,10494,15191,139,6692,5347
1,303,192,86,822,312,7,0.7,3845,4798,52,2275,2049
3,871,717,277,2559,818,8,2.4,11251,14139,169,6666,5656
3,692,545,239,2466,949,7,2.2,10329,16001,158,6330,5907
3,892,638,227,2711,1044,11,0.7,10849,12995,177,6379,5121
2,523,358,130,1781,665,8,0.6,7209,10165,95,4591,4198
0.5,166,103,36,422,164,7,0.2,1747,2360,28,1072,994
0.75,256,165,55,643,201,10,0.4,2807,3858,43,1635,1316
1.25,404,252,102,1053,327,7,0.3,4486,6841,72,2847,2162
3,927,530,252,2621,807,7,1.2,11399,16198,182,6377,5128
3,792,634,223,2688,841,11,1.8,11645,12538,185,6885,6084
1.25,288,288,92,1029,333,10,0.6,4430,5141,61,2663,2580
2,636,393,160,1807,660,7,0.8,7605,10394,82,4503,3859
1.5,471,295,142,1303,492,7,1.1,5804,7928,84,3438,2962
1.5,449,351,108,1267,500,7,1,5834,6969,85,3246,2942
0.75,188,166,70,651,223,7,0.3,2584,3693,32,1597,1282
0.5,167,106,46,436,162,8,0.3,1758,2796,25,1051,873
1.5,387,295,116,1362,446,7,1.1,5150,7638,82,3213,2852
3,834,656,251,2569,829,11,1.7,11477,13834,129,6379,5922
1.75,495,330,141,1510,463,11,0.8,6700,9002,81,3701,3660
1.25,391,272,88,1013,367,11,0.8,4512,5551,51,2785,2536
0.5,175,88,33,438,151,10,0.3,1909,2324,31,1071,882
3,956,571,249,2646,935,11,2.3,10913,13837,176,6472,6259
2,646,473,184,1756,671,10,1,7195,9250,90,4394,3577
1.5,362,290,122,1339,429,8,0.9,5541,8172,62,3441,3137
1.75,600,302,141,1557,508,11,0.6,6420,8451,94,3941,3038
2,644,423,131,1786,696,8,0.8,7734,8789,83,4467,4143
0.75,203,157,69,626,260,8,0.5,2688,4023,36,1695,1559
2.5,694,599,227,2166,839,7,0.6,9509,12570,119,5433,5245
0.5,134,89,39,433,159,8,0.1,1829,2294,21,1142,935
2.5,696,534,178,2032,857,11,1.2,9671,11734,145,5650,4638
2,679,452,139,1774,613,8,1.4,7251,9242,99,4487,3817
2,556,398,161,1698,684,8,0.7,7273,10369,110,4306,3809
1.5,483,313,99,1297,393,7,0.3,5720,7979,73,3184,2609
1.25,338,223,104,1077,363,10,0.5,4425,5814,65,2713,2404
0.75,175,147,56,640,212,8,0.4,2778,3554,31,1622,1557
0.5,135,115,45,420,149,10,0.4,1708,2458,28,1097,981
1.5,520,295,113,1296,524,10,1.1,5557,6428,67,3344,2917
1.25,346,221,118,1034,344,8,0.4,4633,6847,67,2707,2610
1.25,429,265,109,1070,344,10,0.8,4337,5642,53,2855,2598
1.5,367,307,102,1282,422,10,0.7,5846,6795,76,3320,2787
1.75,597,323,139,1495,504,7,1.2,6601,8236,100,3901,3505
2,594,394,138,1661,614,7,1.4,7490,9994,109,4576,3645
1.5,451,334,119,1249,522,11,0.4,5506,6282,81,3331,2612
3,730,626,233,2539,900,8,2.3,11655,17180,175,6663,6066
0.75,236,151,58,622,256,10,0.3,2706,3840,46,1663,1500
2.5,726,528,220,2128,790,7,2,8652,12046,153,5662,4605
1,307,234,86,841,267,10,0.6,3868,4982,64,2238,1818
0.75,181,130,71,610,210,11,0.3,2572,3617,46,1631,1571
1.5,524,341,116,1347,426,7,1.2,5446,6174,73,3313,2929
3,899,563,216,2608,834,10,0.6,11065,13016,175,6557,5140
2.5,757,523,181,2232,672,7,1,8930,12858,144,5352,4805
0.75,199,128,67,649,242,8,0.3,2613,3577,34,1646,1276
1.5,491,279,131,1305,407,8,0.8,5400,7799,69,3179,3004
1.75,470,363,129,1448,523,11,0.6,6010,9116,110,3985,3421
2.5,838,517,221,2049,721,7,0.5,9723,13021,145,5271,4550
1.5,392,269,119,1332,427,11,0.9,5762,6929,70,3372,2876
1.25,409,224,106,1056,342,8,0.3,4792,6630,72,2757,2449
1.75,533,334,165,1435,461,10,0.8,6607,9183,103,3689,3131
1.25,431,258,117,1033,407,10,0.6,4423,7115,53,2869,2527
0.75,234,140,62,645,208,7,0.5,2742,3103,31,1651,1498
2.5,827,555,216,2177,837,11,1.2,9657,11276,105,5639,5133
1.75,493,302,140,1557,485,10,1.2,6341,8526,94,3712,3338
0.75,247,141,50,654,210,10,0.6,2881,4010,42,1585,1312
1,230,173,87,898,327,10,0.3,3801,5008,57,2221,2072
0.5,124,93,40,440,131,7,0.2,1773,2710,23,1071,929
0.5,143,99,46,424,135,10,0.3,1794,2105,25,1145,986
1.75,460,365,114,1499,512,7,0.7,6463,9065,73,4000,3143
1.25,413,283,97,1090,409,8,0.7,4533,7100,78,2868,2220
2,520,448,173,1642,545,10,0.5,6981,10914,115,4350,4124
3,752,528,222,2623,983,7,1.6,10507,15009,163,6557,5298
0.75,224,178,64,630,251,7,0.5,2862,4147,39,1679,1545
1,293,186,91,904,316,10,0.5,3610,5331,41,2224,2006
0.5,139,112,35,407,150,11,0.4,1897,2416,28,1086,911
2.5,799,582,197,2148,701,8,1.3,9679,12527,156,5503,4647
1.25,336,243,111,1080,409,8,0.8,4791,6951,75,2639,2409
1,276,236,89,832,338,10,0.7,3778,5545,45,2161,1757
2.5,636,543,221,2225,709,7,0.9,9099,13982,110,5379,5077
2.5,616,450,196,2241,705,10,1.7,9729,13636,118,5467,4415
2.5,831,531,202,2197,829,10,1.9,9134,14170,134,5344,4883
1,288,232,71,840,319,11,0.3,3728,5196,46,2184,2042
0.75,191,142,63,677,246,8,0.5,2803,3932,38,1634,1416
3,879,705,204,2595,1006,8,0.7,10618,17325,172,6826,6006
0.75,192,150,62,625,234,11,0.4,2710,3119,43,1591,1359
1.25,365,294,107,1038,417,8,0.8,4779,5879,67,2673,2194
0.75,245,141,56,677,202,10,0.4,2670,3275,45,1720,1552
3,773,681,211,2535,851,8,1.8,10357,15388,122,6601,5279
1.5,479,311,112,1241,415,11,1,5532,7869,75,3255,2647
1,312,179,65,886,299,8,0.3,3558,4461,55,2204,1808
3,762,553,279,2601,865,10,0.6,10437,14407,181,6542,5715
1.5,455,307,111,1240,395,11,1.1,5535,7023,77,3258,2584
3,828,695,209,2670,783,10,2.3,10832,15133,181,6773,5539
3,722,556,269,2652,852,8,1.2,11069,13326,138,6469,6229
2,631,464,159,1727,682,10,0.9,7288,9992,103,4535,3651
0.75,191,163,60,667,234,7,0.4,2611,3745,45,1663,1541
1.25,404,279,89,1059,392,10,0.8,4625,6622,71,2678,2190
2,639,433,161,1666,555,11,1.2,7686,11342,103,4450,3990
1.5,384,320,139,1298,478,8,1,5118,7325,92,3165,3079
0.5,135,86,35,427,172,10,0.3,1791,2201,21,1097,1012
0.75,175,161,50,643,225,10,0.3,2866,4173,45,1579,1550
2.5,590,578,183,2091,851,7,1.7,9353,11748,137,5460,4703
0.5,147,107,46,418,143,8,0.2,1801,2114,31,1139,1031
2,579,394,134,1703,660,10,1.2,7274,9294,80,4270,3590
1.25,330,264,91,1054,391,11,0.4,4641,6623,72,2854,2550
0.5,127,95,44,418,167,8,0.2,1889,2824,30,1126,860
2.5,617,444,234,2249,710,10,1.5,9551,12816,155,5591,4888
0.5,133,101,35,453,171,10,0.1,1753,2636,27,1129,960
0.75,184,159,52,673,249,11,0.5,2668,3506,34,1707,1292
3,810,644,245,2639,809,10,2.4,11106,14454,166,6300,5835
2,545,427,185,1642,668,7,0.9,7247,10752,95,4291,4124
2,477,349,148,1766,688,8,0.6,7331,9088,110,4212,3405
1.75,484,345,123,1423,565,10,1.1,6161,8204,98,3703,3544
0.5,156,114,45,426,131,10,0.3,1881,2055,23,1059,951
1,322,189,71,832,341,11,0.3,3799,4819,43,2296,1869
0.75,183,128,61,612,198,11,0.5,2584,3670,34,1598,1574
1.5,382,301,102,1351,461,11,0.3,5183,7235,89,3252,2659
1.5,502,339,133,1300,424,8,0.6,5685,8352,96,3369,2922
3,827,678,280,2705,963,7,0.8,10751,14634,181,6707,6207
1.5,384,288,140,1317,493,11,0.6,5523,7145,62,3165,2610
3,977,689,259,2716,850,7,2.3,10959,14422,165,6790,5130
1,232,203,66,821,261,11,0.2,3887,5373,62,2150,2032
2.5,853,441,186,2121,827,7,1.6,8592,12852,128,5385,4355
2,657,341,134,1708,562,8,0.6,7144,9132,88,4444,3416
2,506,445,172,1706,523,7,1.3,7412,11575,99,4332,3805
1,302,177,73,847,316,7,0.8,3595,4765,48,2225,1728
0.5,118,92,40,442,140,11,0.3,1841,2324,32,1084,902
2,610,368,166,1780,664,11,1.1,7646,10193,95,4306,4123
1.25,433,213,89,1068,437,11,1,4319,6529,63,2722,2482
1.25,425,242,95,1039,375,10,0.9,4634,6884,58,2764,2426
0.75,174,149,56,661,223,7,0.5,2810,3972,45,1584,1289
2.5,623,596,168,2031,752,11,1.5,9492,13252,153,5296,4939
2.5,837,449,236,2067,829,8,0.7,9748,11633,121,5551,4596
1,282,227,70,890,300,7,0.5,3444,5133,46,2291,1930
0.75,242,154,68,676,202,7,0.5,2716,3993,46,1702,1512
1.5,446,350,108,1267,500,8,1.2,5195,8485,75,3167,2782
1.75,486,299,138,1499,562,10,1,6164,7661,109,3871,3252
2.5,734,575,179,2258,853,7,1.2,9284,12173,148,5297,4301
3,780,554,260,2666,827,7,1.5,11612,16535,164,6738,5928
1.25,296,273,91,1036,394,8,0.7,4326,5234,77,2796,2170
0.75,179,153,53,642,225,8,0.3,2641,3552,45,1579,1533
2,603,422,185,1764,682,11,1.5,7609,11045,87,4232,3750
2.5,677,533,231,2132,765,7,1,9164,10850,134,5281,4675
1,344,220,67,814,343,10,0.6,3865,4831,62,2134,2033
1,255,218,80,848,346,7,0.7,3655,4162,51,2246,1844
1,239,228,86,866,273,11,0.7,3802,5702,48,2298,1844
1.25,317,290,88,1115,423,7,0.4,4653,6254,76,2776,2615
0.5,145,91,47,410,171,11,0.3,1833,2648,29,1124,980
1.75,488,376,149,1426,546,10,1,6282,7487,87,3750,3005
2,643,467,139,1684,673,10,0.4,7703,10399,119,4456,3936
0.5,159,113,42,453,155,11,0.3,1784,2107,21,1149,859
1,341,229,88,870,318,10,0.4,3619,5673,49,2126,1852
2,556,434,146,1644,667,10,1.2,6826,8846,81,4470,3828
0.5,150,87,43,439,139,7,0.2,1734,2891,25,1105,878
1.25,402,223,102,1018,357,11,0.6,4398,5506,63,2713,2384
3,911,543,267,2668,943,11,2.2,10594,12863,123,6708,5656
2,575,391,181,1622,544,10,1.3,6981,8991,115,4433,4129
1,275,232,90,870,349,11,0.7,3724,4254,57,2298,1806
1,331,226,92,885,267,11,0.4,3745,4160,58,2274,1978
2.5,634,435,206,2215,803,10,1.9,8502,12839,152,5309,5049
2.5,704,481,205,2161,752,8,0.6,8587,13864,100,5503,4946
1.5,488,301,107,1307,465,8,0.7,5545,8432,72,3399,2977
1,233,235,83,850,349,10,0.6,3765,5493,59,2275,2065
0.5,163,104,36,427,164,11,0.2,1900,2354,25,1082,1043
2.5,868,590,178,2128,758,7,1.3,9381,10697,156,5678,5032
3,967,653,278,2694,839,11,0.9,11559,14068,125,6749,5607
0.75,179,154,52,619,239,7,0.5,2708,3755,41,1659,1330
2,664,357,141,1666,585,11,0.6,6993,9658,111,4517,3520
0.5,122,86,42,435,149,11,0.3,1934,2194,30,1091,990
1.25,302,216,112,1096,377,7,0.9,4567,5764,74,2674,2331
3,833,710,231,2592,957,11,2.2,11590,15748,125,6340,6106
2,500,470,155,1798,580,7,0.9,7224,10616,118,4349,3863
1.25,397,272,88,1121,353,11,0.5,4268,5421,66,2667,2156
2,534,416,131,1749,558,11,1,7128,11235,116,4435,3804
2.5,701,565,201,2194,746,11,0.8,9642,12234,156,5690,4804
1,341,173,93,845,267,7,0.3,3809,5207,41,2204,1977
0.75,202,156,63,639,200,8,0.4,2565,4059,41,1650,1302
3,894,632,254,2609,1039,7,1.5,11690,16513,190,6379,5766
1,231,173,87,829,303,7,0.6,3528,4189,59,2234,2066
0.75,234,151,69,654,251,10,0.2,2713,3862,36,1655,1310
2,573,375,138,1726,553,10,0.8,6994,11064,103,4553,4087
1.75,447,398,118,1463,508,7,1.2,6254,8219,75,3840,3524
1.5,398,321,130,1316,486,10,0.7,5322,6752,92,3179,2908
1.25,410,298,104,1096,384,7,0.6,4420,5638,65,2866,2341
1.75,606,355,132,1564,515,11,1.2,6573,9129,74,4018,3588
1.5,362,302,136,1303,475,10,0.8,5565,8329,91,3390,2848
0.5,166,108,42,425,147,8,0.2,1746,2175,27,1113,861
2,638,454,142,1817,526,7,1.1,7090,10325,123,4528,3573
3,748,715,211,2698,936,10,1.8,11136,15084,158,6852,6214
2,668,352,162,1694,618,7,0.5,6924,11426,91,4310,3548
3,893,720,208,2656,908,11,1.5,10299,13496,143,6412,6172
3,757,553,222,2583,976,8,1.9,10967,16961,151,6598,5797
1.75,607,315,146,1445,480,10,0.9,6518,9404,97,3943,3192
2.5,687,448,184,2071,849,10,0.8,9063,10371,133,5330,4569
2,559,369,156,1814,631,11,1.5,6878,11185,126,4468,3695
1.25,383,283,117,1060,375,11,0.7,4374,6091,79,2823,2183
1.25,385,275,118,1052,348,10,0.3,4780,7193,75,2779,2398
1.5,437,280,99,1362,508,11,0.7,5146,7565,71,3171,2832
1.75,435,339,125,1478,518,7,0.6,6475,8462,107,3751,3109
0.75,189,148,58,618,196,8,0.2,2615,3880,39,1694,1561
3,743,519,204,2573,1018,11,1.4,11044,14542,176,6816,5532
1.5,380,284,126,1306,398,11,0.8,5562,7075,67,3203,2848
0.5,150,100,41,424,132,7,0.1,1758,2517,22,1089,1024
2.5,867,481,211,2113,846,10,0.7,9466,12441,154,5307,4508
1,348,220,82,845,328,8,0.3,3612,4744,64,2133,1925
2.5,671,511,173,2200,801,7,1.4,9662,12861,147,5625,4815
2,616,346,150,1667,693,7,1.4,7482,8334,87,4352,3583
0.75,227,153,49,635,262,11,0.4,2551,4315,34,1623,1432
1.5,450,331,112,1275,441,11,0.5,5247,7199,63,3445,2859
0.75,247,149,59,640,209,7,0.4,2746,4165,33,1720,1298
1.25,332,294,92,1094,431,8,0.8,4334,6286,54,2775,2496
0.5,156,118,41,428,152,7,0.4,1776,2335,21,1068,1018
2,692,419,141,1682,618,10,0.4,6992,10232,100,4533,3749
1.75,533,396,124,1427,571,11,0.5,6526,8003,89,3863,3575
2,521,435,137,1819,628,11,1.4,6804,11059,94,4296,3454
1.5,349,273,123,1350,439,11,0.8,5257,6297,70,3174,3086
0.75,183,144,63,648,229,11,0.4,2709,3345,38,1623,1307
2.5,591,464,178,2175,711,11,1.9,8599,12591,125,5504,4477
2,590,370,178,1626,522,10,0.9,6923,9134,122,4562,3906
0.5,148,110,36,441,152,8,0.2,1862,2499,25,1078,884
1,347,190,91,867,323,7,0.6,3493,4120,55,2264,1911
3,1021,718,264,2718,989,11,1.8,10694,16973,139,6650,5447
2.5,697,582,221,2061,792,10,1.3,8911,13033,114,5281,4480
2,656,348,134,1697,535,8,1.1,7016,9539,90,4517,3482
1.5,415,290,142,1362,408,8,0.7,5107,7161,83,3399,3024
2.5,622,583,173,2197,740,8,1.2,9588,10325,146,5545,5193
0.5,118,116,47,413,130,7,0.1,1762,2682,32,1093,906
3,779,682,249,2498,912,11,1.4,10456,12727,152,6811,5804
0.5,146,105,37,427,135,11,0.1,1818,2693,21,1069,996
1,271,208,65,868,344,8,0.6,3478,5605,59,2124,1957
1.75,575,324,132,1434,516,7,0.5,6423,10118,77,3755,3476
1.75,575,388,137,1578,595,11,0.7,6763,9581,90,3718,3245
2.5,874,473,181,2062,733,7,0.6,8643,12383,103,5702,5120
2.5,794,521,181,2268,770,11,1.3,9548,10904,146,5420,4599
2,616,410,134,1710,637,10,0.5,7564,10742,103,4487,3836
0.75,262,135,55,636,244,11,0.3,2737,3801,37,1592,1377
3,862,514,267,2548,904,10,0.7,11484,13219,176,6650,5864
1.25,407,256,112,1082,345,7,0.8,4818,6193,57,2854,2619
2,657,433,145,1629,658,8,0.4,7062,9529,96,4353,4128
0.5,174,90,40,415,133,7,0.3,1723,2416,27,1055,892
0.5,137,114,46,454,154,11,0.3,1744,2210,23,1080,911
3,1017,676,246,2564,1000,8,1.7,11215,16650,122,6674,5336
1,319,181,71,859,267,8,0.4,3813,4231,58,2273,1962
1,256,238,81,900,336,8,0.3,3890,5328,51,2162,1891
1.5,369,327,112,1330,475,7,0.3,5806,7644,72,3156,3092
1,249,175,84,821,324,8,0.5,3669,4519,58,2279,1921
0.5,129,89,35,417,171,11,0.2,1827,2447,30,1134,946
1.25,355,296,110,1078,414,10,0.6,4521,5176,77,2870,2605
0.75,229,160,52,620,257,10,0.2,2659,4164,44,1676,1455
1.5,443,317,122,1290,395,10,1.1,5164,8378,83,3372,2784
0.75,225,154,63,676,200,11,0.3,2560,3294,36,1642,1402
1.5,354,306,142,1241,457,8,0.9,5795,8403,62,3162,3134
1.75,435,394,157,1459,487,10,1.2,6635,9353,110,3910,3464
2,558,375,147,1803,673,7,0.9,7604,8532,119,4502,3927
0.75,250,134,61,631,208,10,0.2,2687,3767,48,1658,1430
0.5,162,85,35,437,136,11,0.4,1781,2365,23,1126,899
1.25,415,251,116,1033,333,8,0.4,4535,6319,74,2826,2171
1,322,219,84,827,331,8,0.6,3666,5329,61,2190,1874
1.25,360,233,91,1046,437,10,0.6,4800,7146,57,2627,2254
0.75,183,151,62,658,232,11,0.6,2589,3895,38,1652,1475
0.5,131,117,37,417,171,11,0.1,1799,2549,24,1130,923
1.5,417,307,134,1357,423,10,0.8,5276,6567,91,3322,2716
2,575,340,178,1745,604,8,1.5,7592,10815,88,4314,3841
1,337,224,82,869,302,10,0.3,3812,4338,61,2162,2085
0.75,185,152,58,632,236,7,0.2,2653,4208,41,1699,1453
0.5,115,114,42,449,138,8,0.3,1773,2365,23,1105,852
3,1000,636,214,2469,792,11,2.3,11614,16184,134,6676,5623
1.75,561,329,140,1465,581,10,0.8,6446,8445,80,3998,2990
3,884,568,284,2674,946,8,1.1,10890,14109,124,6774,5837
0.5,130,110,44,434,173,8,0.3,1802,2104,29,1082,919
2,495,473,145,1716,680,11,0.6,7711,10049,100,4569,3465
0.5,119,103,33,417,132,10,0.3,1871,2341,24,1128,924
1,297,214,65,877,330,11,0.2,3422,5592,49,2143,1924
2,655,393,147,1801,527,10,0.6,6906,8734,94,4227,3772
3,753,677,274,2650,850,7,1.3,11004,15470,184,6859,5949
3,920,539,275,2616,1044,8,1.5,10644,14105,150,6542,5548
1.25,342,267,113,1073,435,11,1,4708,6609,70,2719,2493
1,301,214,94,898,323,7,0.7,3676,5557,43,2223,1960
1,257,179,87,890,295,7,0.5,3822,5465,48,2216,1985
1.25,337,233,99,1032,364,8,0.5,4427,6513,56,2860,2226
0.75,259,135,56,610,252,8,0.4,2660,3773,34,1629,1506
1,310,188,88,895,307,10,0.6,3539,5194,44,2262,1887
1.5,469,311,115,1251,455,7,1.2,5422,7717,70,3280,2784
1.5,361,262,128,1294,431,7,0.4,5291,8618,68,3206,2767
0.75,211,160,49,624,246,10,0.4,2641,4092,42,1723,1413
1,270,202,66,878,277,10,0.6,3457,5495,41,2267,2040
3,881,684,207,2478,903,7,0.8,10580,16656,166,6658,5632
2,644,392,145,1656,571,7,0.9,7407,11177,124,4543,4090
1.25,399,254,86,1132,405,7,0.8,4571,7218,51,2653,2394
1.5,361,308,115,1357,441,11,0.4,5158,7017,70,3162,2671
1.25,424,253,99,1053,334,10,0.9,4410,5157,78,2705,2158
2,626,371,143,1741,588,7,0.5,7093,9592,122,4212,3929
3,895,589,273,2641,804,11,1,11289,15231,161,6518,5857
1.5,467,359,103,1292,465,11,1,5827,6421,67,3289,2795
2,685,444,147,1683,699,10,1.3,7534,10769,86,4507,3482
1.5,466,333,132,1363,441,10,0.4,5445,6747,66,3332,2599
3,720,713,222,2551,1042,8,1.9,11572,12411,185,6363,5592
2.5,806,534,217,2215,787,11,0.5,8843,12689,137,5480,4280
2.5,823,507,178,2051,737,11,1.1,9528,11776,146,5342,4498
1.75,610,416,139,1424,492,11,1.4,6530,9625,87,3809,3310
1.75,440,375,141,1475,578,10,0.4,6414,8945,88,3748,3415
2,694,355,152,1681,531,8,0.5,7717,10696,117,4298,3758
1.5,419,287,108,1263,470,11,0.5,5574,8293,70,3176,2831
3,866,679,195,2536,1017,8,1.9,10628,12740,172,6643,6011
2,607,345,189,1697,554,7,0.7,6961,10628,94,4529,4145
0.5,131,101,35,423,162,10,0.3,1820,2650,22,1121,999
1,333,208,95,812,284,8,0.5,3860,5034,62,2236,1851
0.75,194,172,53,622,211,10,0.3,2873,4124,36,1661,1553
0.5,123,93,45,448,134,10,0.2,1701,2889,24,1108,863
0.5,150,88,43,444,136,10,0.3,1881,2881,29,1097,929
1.5,524,289,101,1328,484,8,0.5,5821,8274,93,3242,2629
2,536,428,171,1760,576,7,0.7,6991,10244,96,4557,3900
0.75,220,129,68,620,259,10,0.5,2610,3887,31,1669,1344
3,721,566,284,2679,968,10,1.7,11590,15734,147,6795,5582
2.5,870,593,228,2218,796,8,1.7,8886,12494,136,5323,4655
1.5,355,273,132,1229,500,8,0.9,5581,8296,79,3370,3018
3,964,690,278,2605,830,10,1.4,10277,15784,186,6559,5227
0.75,231,172,69,641,205,8,0.3,2624,3234,42,1593,1459
1.75,591,328,145,1529,547,7,1,6321,9756,110,3963,3018
2,668,380,136,1798,687,10,1.4,7328,9972,83,4418,3878
0.75,203,141,70,627,226,8,0.4,2834,3679,42,1670,1303
1.75,520,318,133,1468,461,11,0.9,6601,8971,111,3992,3452
0.5,151,89,43,428,153,11,0.3,1840,2501,28,1071,963
1.5,418,360,131,1361,501,7,0.8,5321,6503,86,3280,2916
0.75,220,164,64,668,233,8,0.3,2867,3693,33,1683,1469
0.5,122,113,39,455,140,10,0.3,1937,2312,28,1096,892
2.5,662,584,179,2200,860,8,0.6,8835,11887,113,5258,5246
2,653,373,148,1721,659,10,0.9,7323,10454,93,4517,3936
3,902,586,282,2649,1043,8,2.3,10409,13267,165,6888,5499
0.75,203,160,56,647,221,8,0.3,2620,3349,37,1685,1286
1.25,288,256,111,1039,397,11,0.8,4499,7202,61,2684,2501
1,275,206,90,819,317,11,0.5,3851,4675,51,2239,2061
3,915,523,262,2641,949,10,2.3,10703,16825,167,6887,5550
2.5,690,515,232,2073,822,11,0.6,9510,11504,142,5283,4668
0.5,122,105,46,428,149,7,0.4,1915,2595,27,1106,1013
2.5,733,487,203,2090,654,7,1.2,8879,10653,135,5431,4532
0.5,124,102,47,439,165,8,0.1,1811,2646,29,1097,1050
1.5,348,343,141,1266,419,10,0.4,5302,6787,94,3415,3053
3,703,688,281,2567,1035,11,2.2,10613,17144,154,6442,5155
1.5,505,267,126,1310,497,10,0.9,5543,7244,89,3180,2667
1,326,233,66,893,296,11,0.6,3873,4339,50,2146,2038
0.5,138,95,35,421,135,7,0.4,1845,2538,29,1144,985
3,706,539,251,2653,1043,11,1.2,11429,17219,142,6679,5856
1.5,388,281,132,1319,415,8,1.1,5621,8591,67,3396,3058
