Cultivated area (hec),Urea (kg),Phosphate (kg),Potassium (kg),Nitrogen (kg),Seed(Kg),Irrigation frequency,Insecticide (lit),Yield (kg),Water (m3),Fuel (lit),Electricity (kwh),Calculated carbon (kg co2-eq)
1,338,181,111,694,6,5,7,56816,10609,2662,19986,14432
3,1191,565,282,2014,14,4,20,182647,32940,10281,62294,44578
1.5,666,266,119,1111,4,6,10,87058,13740,5227,29587,22567
1,359,172,96,758,8,6,6,61276,9788,2159,20895,14636
0.75,277,148,77,552,2,7,5,42244,7023,2479,15163,10844
0.5,166,85,60,336,4,4,3,26728,4612,1633,10504,7346
1,427,213,121,760,5,5,6,59070,10283,2438,20278,14947
0.5,199,98,49,376,2,7,3,30634,5209,1520,10304,7588
2.5,1064,448,201,1766,21,4,15,153208,22737,8033,49676,37478
2,788,342,239,1363,14,5,12,114497,19350,6983,39702,28845
3,1085,550,319,2071,27,4,19,168794,30174,8618,64253,44331
2.5,931,469,269,1811,14,4,16,134113,24292,7921,49220,37095
2,829,406,208,1401,10,6,13,116521,21139,5044,41178,29404
0.5,201,110,55,367,2,7,3,26992,4650,1084,10143,7144
2.5,1124,563,280,1866,23,6,16,154888,26708,6551,50623,37330
1.75,782,378,204,1157,7,4,12,91516,16006,5098,34725,26009
1.5,495,259,138,995,8,7,9,81597,14292,4298,30873,21430
2.5,869,498,243,1682,22,4,15,134566,23739,5493,52640,37265
3,1206,604,236,2078,28,6,19,166045,30851,10521,63702,45442
0.5,188,92,60,379,4,6,3,27179,5152,1144,10511,7291
2,836,405,211,1302,5,7,13,106084,19393,6334,41718,28671
1,353,179,121,747,10,6,7,59596,9786,2825,20835,14446
2,710,370,204,1515,17,5,12,109627,18911,6522,40275,28558
1.75,687,375,155,1311,14,7,11,107357,18661,3920,36766,25007
0.75,312,150,82,515,6,6,5,39076,8233,2573,15699,10723
1.25,529,230,139,822,3,7,8,67842,13032,3100,26363,18602
0.75,327,166,63,566,5,6,5,46213,7382,2063,14857,11106
1.75,680,398,212,1218,5,4,11,104118,18676,4786,36874,25313
1.5,511,273,144,1117,4,5,10,92812,15597,4459,30730,22009
1.25,439,277,134,917,7,4,7,65816,12204,4316,24597,18246
2,778,347,187,1434,4,7,13,114502,20458,4896,42813,29100
2,719,350,169,1420,10,4,13,108543,20119,6525,39968,30179
1.75,769,399,183,1211,17,6,11,91169,16790,5802,34219,26495
2.5,951,448,262,1683,5,7,17,141121,23011,7213,53715,37594
1.5,579,334,152,1039,4,4,9,92102,15167,4332,32009,21529
2.5,1118,541,313,1652,15,6,15,150789,22917,6182,50140,35524
1.75,602,384,157,1180,13,4,11,100848,18471,4153,36722,25992
0.5,192,100,56,367,3,6,3,26467,5324,1104,10151,7353
0.75,326,128,59,543,5,5,5,45237,7850,2479,14795,11100
1.75,766,384,211,1167,15,7,11,100333,16275,4649,34583,26299
0.5,213,111,48,339,1,4,3,27122,4747,1731,10274,7115
0.75,280,132,78,522,6,5,5,43186,7994,1976,15820,10996
1.5,615,275,180,1128,3,4,9,89614,16496,4049,32114,22795
3,1070,561,251,2196,26,6,20,162425,31496,7272,63598,45585
2,873,387,227,1445,13,4,12,117615,20672,5870,42167,30342
0.5,222,106,48,342,4,4,3,30906,5483,1774,10457,7519
2.5,1117,475,308,1896,20,6,15,134359,22580,6661,49972,37951
1.5,618,314,164,1016,13,4,9,80618,15939,4920,29564,21317
1.25,513,257,135,891,10,6,8,75512,12957,4187,26804,17984
3,1339,647,307,2074,29,4,20,178867,30131,7644,64008,43463
1.75,607,341,144,1316,10,6,11,96235,16351,3974,36961,26161
1.25,459,244,131,933,10,4,8,66256,12130,2753,26341,18501
1.5,613,306,153,976,8,5,9,88192,15601,4684,31069,22650
1.75,767,328,160,1232,17,7,10,94782,18177,4525,36592,25183
0.75,272,147,75,499,5,5,5,45236,7096,2481,15038,11244
0.5,208,106,40,345,2,7,3,26050,4505,1475,10003,7436
0.75,290,146,70,538,3,5,5,43794,7267,2578,15588,11291
1,372,193,102,698,4,6,6,52988,10905,3492,19963,14568
1,353,177,105,750,7,6,6,60171,10060,3295,20900,14714
0.5,171,105,45,357,3,7,3,30447,5238,1520,10485,7439
2,667,383,159,1331,4,4,13,110842,21440,4742,39098,30285
1.5,528,272,171,983,14,6,9,84932,15733,5330,29869,21562
0.75,332,155,86,544,4,6,5,41395,7717,2166,14856,10814
1.25,514,235,134,826,10,7,8,77256,11983,3919,24518,18113
3,1020,668,237,2211,24,6,19,178652,29207,7941,59291,42840
1.5,611,287,172,1008,5,7,9,92889,15038,4088,30321,22504
0.75,315,171,89,501,3,4,5,43012,8222,2677,16057,11163
1,344,200,114,762,8,4,6,57335,9288,2192,20034,14244
2,863,432,242,1488,19,5,13,108830,18284,6355,42813,29935
0.5,222,95,59,348,5,4,3,27918,5152,1461,9955,7162
1.25,540,281,144,826,4,5,8,72708,13189,4485,26374,17886
2,686,349,243,1382,9,7,12,117983,19258,5091,40849,28748
0.5,181,95,45,373,4,7,3,27676,5254,1161,10194,7497
2.5,1112,476,255,1712,5,5,15,135857,26510,6346,52574,37566
2,856,456,203,1368,18,7,13,121849,21251,4953,40274,29653
1.25,461,216,152,928,5,6,8,71888,13067,4435,26636,17849
0.5,223,100,58,335,4,6,3,27668,4752,1540,10363,7300
3,1238,675,354,2279,12,5,19,180199,32145,9459,60994,42896
2.5,831,498,301,1729,22,6,15,145394,24164,5928,51519,36717
2,801,439,248,1323,15,5,12,106193,18455,5197,42388,29855
1.75,713,338,134,1292,8,5,12,104032,18628,4781,37605,26224
1.25,528,249,122,938,4,7,8,74347,12574,3982,26621,18803
0.5,210,104,57,353,5,4,3,30453,5260,1261,9727,7202
0.75,327,150,70,568,7,4,5,42523,6786,1781,15268,10698
1,436,214,82,676,7,4,6,55990,10921,2618,21154,14666
1.75,621,317,135,1211,11,5,10,100693,17521,5128,36312,25693
0.75,290,166,62,569,6,7,5,44275,6978,2058,15225,11322
1.5,675,300,185,1009,14,5,10,84788,16182,5037,29408,22409
3,1015,579,275,2087,12,4,18,185770,31705,7172,63329,44208
0.75,296,159,86,521,5,4,5,46255,6875,1807,16002,10994
3,1164,679,309,2293,26,4,20,169639,30472,9306,59187,43196
1,389,224,87,752,6,7,6,58922,9291,3119,19416,14816
0.75,283,152,67,548,3,7,5,44371,7273,2042,15482,10671
1,362,198,97,666,9,4,6,53089,9112,3414,20290,14728
2.5,849,501,313,1892,19,7,15,131813,23348,8777,50037,35747
1.25,461,244,111,916,10,6,8,65725,11300,4144,26730,18786
1.75,639,340,150,1201,7,4,12,98298,17490,4115,37437,26212
1.25,547,261,128,849,7,5,7,68160,13355,4488,24846,18550
3,1338,602,333,2245,13,7,18,172095,30742,9444,63431,45053
1.5,622,265,164,1017,7,6,10,79689,15407,4193,30760,22542
2.5,909,486,278,1823,13,5,16,148251,26908,8671,51448,37609
3,1125,618,348,1977,11,6,19,156614,32168,7872,64339,44425
2.5,927,446,226,1885,18,6,15,140570,23838,5792,50016,36029
1.5,591,335,153,1006,5,6,10,84432,14884,3399,32116,22674
1.25,514,226,152,838,11,4,8,74482,12904,3031,25705,18527
1.5,512,256,136,996,10,6,9,86328,16175,3633,30885,21966
3,1098,595,343,2218,17,5,19,185027,29045,6911,59754,44799
2.5,962,430,203,1643,21,7,15,140081,27224,8658,51636,36256
3,1254,578,372,1973,29,6,19,165278,28922,9260,61891,42622
0.75,277,138,92,566,6,7,4,46303,7960,1970,14664,11227
0.5,224,113,48,360,3,6,3,26328,5442,1529,10331,7488
1,345,193,108,696,7,6,6,54579,9499,2796,19946,15138
1.75,633,303,152,1192,13,6,11,103654,16047,4355,36449,26215
2.5,942,559,225,1829,22,4,17,148359,22640,5457,50496,36334
0.75,322,159,80,524,6,6,5,42284,7564,2255,15419,11059
0.75,306,156,90,567,6,7,5,43481,7623,1702,14672,11238
0.5,167,115,59,335,5,7,3,26912,4799,1541,10073,7336
3,1321,513,336,2010,26,4,19,172407,29995,7863,62317,42771
1,376,215,119,698,5,7,6,58801,10677,3034,21125,14930
1.25,443,252,111,828,9,6,8,71441,11516,3313,26483,17938
1.75,777,331,211,1254,15,7,11,96239,18327,5202,34936,25647
1.75,685,335,142,1224,12,6,11,104780,16344,5513,35804,26071
1,355,214,113,743,8,4,7,54098,10772,2792,19535,14995
1.5,629,320,118,1018,5,4,10,83772,15959,3511,30986,22302
2.5,1105,553,267,1841,10,5,16,131529,27114,7977,49910,37184
1.5,612,262,131,1044,4,4,10,85558,14780,3332,31737,22283
1.5,572,310,162,1018,14,6,10,89547,15952,3681,31825,22360
1,409,216,101,700,4,6,7,61388,10809,3372,20822,14217
1.75,621,307,185,1151,12,7,10,100490,18170,5676,35480,26480
1.75,611,340,208,1139,9,6,11,92380,19179,4825,37121,26120
2,834,371,187,1307,8,4,12,111944,21952,6811,42177,29383
1,368,171,83,684,7,4,7,58958,9808,2880,19432,15072
0.75,282,171,81,535,6,5,4,39728,7403,2648,15449,11065
1.5,507,272,188,1032,13,4,10,82600,16488,4087,30707,22223
1.25,420,278,126,949,3,4,8,66335,12092,3574,25548,18506
1,444,176,88,679,6,6,7,56678,10596,3092,19741,14859
0.5,193,115,55,342,1,6,3,27811,4525,1465,10207,7523
2.5,909,570,262,1834,18,6,16,140563,27031,5560,50507,37927
2,700,429,159,1523,10,4,13,110405,20332,5920,39393,29429
1.5,509,334,154,1138,13,6,10,88943,16233,4742,31654,22063
1.75,646,316,189,1252,11,7,11,108240,16657,4935,36468,25895
0.5,187,111,41,355,4,7,3,27335,5272,1196,10579,7592
1,394,200,78,673,8,7,6,52883,10131,2392,20962,14818
1.5,641,319,152,987,4,7,9,82008,13723,4278,31006,22343
1.75,646,339,183,1236,6,7,11,94027,16701,4352,36381,25215
1.5,609,279,164,1129,10,6,9,78305,14233,3462,31437,22695
2,769,415,213,1357,6,5,13,105346,20760,4522,42686,29274
1.75,735,327,162,1194,14,6,10,99251,18324,4052,34098,26482
1.75,607,357,215,1191,8,5,11,100348,17353,4994,34062,25222
1.25,519,247,119,879,8,7,8,69035,12667,2732,25450,17832
1.25,558,233,145,950,4,5,8,70790,11924,3435,25950,18506
1.25,555,268,128,816,11,5,8,72345,12454,3481,24770,18210
0.75,312,161,91,541,5,4,5,41970,7013,2247,14560,11162
1,444,203,122,676,3,4,6,57534,9824,2470,19883,14805
1,390,171,115,698,3,5,7,52360,10430,2213,19795,14574
1,332,215,83,707,7,4,6,57158,10328,3413,21218,15070
1,439,191,113,698,4,7,6,56528,9698,2914,20749,14833
2.5,1014,477,227,1697,21,7,16,154791,24768,8345,52295,35674
1.75,664,356,171,1227,17,7,11,101993,16297,4827,34020,25939
0.75,288,157,68,552,5,7,4,45780,6861,1777,16054,10776
0.5,203,90,43,368,3,7,3,30360,4684,1315,9968,7280
3,1108,665,348,2290,17,7,18,160507,27964,6465,63848,43595
1.25,450,251,112,844,3,6,8,69568,13584,3770,24289,17893
0.75,324,144,81,519,3,4,5,44552,7694,2045,15857,10901
3,1130,604,250,1966,7,7,19,183885,31707,7823,62269,44799
2,690,406,241,1508,6,6,14,118909,21112,4996,40134,28713
2.5,916,504,191,1733,14,7,16,150424,24489,6931,52303,37485
1.25,421,224,136,932,11,6,7,76070,11734,4221,26651,18878
0.5,182,87,46,339,4,4,3,30518,4798,1307,10450,7336
2,685,391,213,1455,10,4,13,123182,20124,6513,40737,29393
2.5,918,487,191,1686,17,6,15,136004,25796,6808,52803,36427
1.5,650,328,132,986,11,7,10,89528,14118,3876,31053,22216
1.75,647,354,165,1141,14,4,11,96452,16343,3853,36044,25678
2.5,913,490,251,1673,9,5,16,138347,24048,6781,52080,36872
1.5,592,298,156,1007,8,7,10,82361,14776,4507,30851,22434
0.5,171,89,41,341,3,5,3,29038,5061,1483,10609,7564
3,1341,666,230,2248,24,5,20,164403,27113,8985,62631,44522
1,440,210,99,729,5,7,6,60380,10254,3359,20488,14519
1.25,432,285,128,863,6,4,8,76449,13004,2997,26560,17998
3,1287,625,285,2028,7,6,20,174503,31636,9792,63955,44383
0.75,324,148,62,518,3,4,5,41905,7329,1739,14626,11329
2.5,996,574,307,1850,25,6,15,140534,27168,8692,49585,36960
1.5,631,276,140,1106,5,7,9,87328,15259,3746,29303,22359
2.5,968,534,225,1747,17,5,16,137078,22723,7995,50976,35510
2,733,458,224,1428,12,4,13,114409,21729,4707,40374,28826
1.25,468,275,145,918,8,5,8,75198,11834,3847,24698,18003
3,1139,648,243,2162,29,5,19,184602,31671,9642,59878,44954
2,836,377,245,1497,19,4,13,107035,20777,5281,41620,29067
1.5,549,273,139,1064,15,4,10,87861,16238,3907,30175,22396
1.5,520,260,168,1007,9,6,9,81386,13802,3285,29749,21714
1.75,626,323,156,1230,11,7,10,96534,17608,6136,35262,26072
1.25,526,248,97,857,8,5,7,67927,13334,3529,24267,18454
1.5,533,290,177,1123,14,6,9,81789,14506,4250,30923,22455
0.5,213,96,44,367,1,6,3,27732,4682,1116,10001,7264
3,1245,609,280,2140,19,7,19,171994,28104,7941,61558,44041
0.75,254,148,70,535,7,7,5,39465,7581,2680,15031,11149
1.75,619,352,170,1142,11,4,10,93303,15779,5892,36330,26527
1.5,551,328,142,1114,7,5,10,84950,16180,5052,30559,21595
3,1281,680,307,1966,21,7,18,180393,31532,10146,59041,44668
2.5,963,451,274,1644,17,4,15,148114,27047,8291,49578,35732
0.75,306,140,64,536,5,7,5,40014,6772,2302,15115,11349
1.5,616,260,164,1071,12,6,9,90238,16108,4440,32118,22497
0.5,178,89,63,353,4,6,3,27705,4675,1411,10008,7481
0.75,282,154,83,534,6,7,5,40541,7169,2666,15701,11194
1.25,444,227,139,881,6,6,8,69393,13284,3332,24721,18274
1.75,725,316,146,1244,15,7,11,94207,15919,5405,34026,25571
2,787,374,176,1351,4,6,13,108354,19015,4322,42416,28786
3,1169,658,363,2203,22,6,20,185374,31979,7575,61631,43246
1.5,571,266,128,1099,7,4,9,92017,13821,4597,29115,22632
1.75,695,365,154,1168,4,6,11,104866,16138,4781,34530,26252
0.5,194,85,55,380,4,6,3,26505,4978,1512,9802,7303
1,332,175,84,733,3,6,6,58524,9191,2618,20781,14757
2.5,938,490,205,1712,25,4,15,144650,26829,8858,51402,37607
2,719,371,198,1344,7,6,13,121113,18435,5340,42587,30349
0.5,187,96,40,372,3,7,3,28072,4765,1585,10057,7550
1.75,703,304,218,1332,13,4,12,100110,17251,5470,36671,25374
1.25,421,227,155,906,10,5,8,74231,12183,4362,25187,18930
2.5,1087,480,280,1830,10,4,15,134995,27480,7565,50006,37727
1.5,649,277,147,1058,14,6,10,92792,14351,4164,32151,21471
1.75,767,361,180,1191,5,4,11,91089,18888,5528,34396,26187
1.5,595,258,162,1000,12,7,10,85618,15980,4960,30086,22088
1.5,576,318,167,1014,5,7,10,78061,16042,3365,30418,21478
2,752,371,202,1380,7,5,12,110648,20059,6841,41624,29181
2,779,383,161,1451,5,5,12,109978,21219,4856,41556,29889
3,1106,590,357,2127,24,5,20,160801,28240,6741,63762,44904
2.5,869,442,214,1738,10,6,16,141495,23319,8656,52588,37432
1.5,518,287,126,996,5,4,9,88469,15517,5018,31402,22516
1.5,654,297,189,1004,5,4,9,89294,14769,3422,31548,21464
1.25,561,268,135,903,6,5,8,76154,13536,3767,24390,18571
2.5,959,442,272,1884,8,4,16,130292,24519,8285,52447,36734
1.25,551,223,116,840,4,4,8,72558,11545,3483,24275,18681
0.75,259,137,91,519,5,4,5,42890,7868,2007,14561,11220
0.5,217,111,53,368,1,5,3,27531,5170,1256,10017,7474
3,1176,621,237,2154,6,4,19,185379,30421,10431,59019,43397
1.5,618,266,158,1055,7,5,9,89305,13523,3809,30155,21633
0.75,288,163,68,512,4,5,5,43609,7422,2505,15913,10659
1.25,488,250,149,936,6,5,8,69392,12550,3201,26726,18469
3,1148,670,239,1970,28,7,19,174577,28155,9972,63973,44293
0.75,310,156,91,571,4,6,4,39828,6969,2637,15581,11339
3,992,535,240,2272,27,6,20,162046,31260,9390,63097,43282
1.75,784,323,172,1196,15,5,11,92000,16440,5382,36482,26377
0.75,323,143,83,524,3,4,5,45506,7596,1733,15233,10687
1.25,475,249,130,897,11,6,8,66526,12084,3593,24534,18261
1,390,186,80,749,4,7,6,52378,10522,2958,20697,14898
0.5,186,110,46,362,3,6,3,29674,4531,1481,10482,7343
0.5,194,100,44,374,2,6,3,26301,4659,1256,10150,7453
1.5,534,277,144,1120,13,6,9,86259,13829,3887,30019,21925
1.5,614,264,160,1018,4,7,9,82300,16097,3664,30712,22214
2.5,1037,536,238,1672,12,6,16,151079,26691,7824,53030,36918
2,736,435,194,1463,15,6,13,104304,21687,5229,42576,30215
1,342,174,120,657,2,7,7,57645,10948,3122,20240,14785
0.75,334,134,68,495,6,4,5,42404,6818,2403,15576,11285
2,792,435,177,1319,16,6,12,106039,19515,6586,38819,29788
1,441,200,84,656,2,4,7,55227,10063,3023,21431,15138
1.75,579,337,210,1248,5,5,11,107927,19237,6280,35361,26599
0.75,258,128,93,548,3,7,5,43355,7816,1984,15912,10802
1,338,211,106,686,3,7,7,57448,10721,3430,19675,14915
3,1217,513,288,2101,7,6,20,182706,29883,10741,62951,45225
1,438,185,111,675,9,7,6,59642,9231,2506,20238,14872
2,893,432,244,1483,7,4,13,114597,21873,6712,40291,29490
1.5,595,331,117,1057,5,4,9,80967,15951,5046,29777,22728
2,666,378,241,1507,7,4,13,110837,21594,4587,40425,28973
2.5,973,504,209,1659,7,6,16,133659,27214,7115,53632,36796
2.5,965,493,314,1654,19,6,16,150639,23071,8600,51836,36737
2.5,1038,441,266,1798,15,4,16,141631,23516,7700,49280,35527
0.75,315,156,61,557,3,5,5,42435,7443,1936,15549,11185
1.75,704,332,178,1143,8,6,11,105392,17511,6157,35532,26187
2,773,350,209,1496,10,5,12,115847,18859,4972,40290,30041
2,854,366,216,1419,6,5,14,119344,19415,5089,41194,29095
0.75,281,158,62,498,7,5,4,40568,8167,2050,15089,11196
1,418,172,86,676,9,7,7,52618,9324,3027,20201,14460
1.75,767,363,135,1141,17,7,10,101224,16301,6064,36949,26496
1.5,523,320,129,1010,12,5,10,83732,14812,5280,31717,22178
1.25,488,257,117,895,7,7,8,69021,13747,3916,25029,18134
1,447,212,115,682,3,5,7,57595,9724,3076,20784,15164
2,668,422,236,1421,6,7,13,123528,18743,4785,40294,30027
1.25,524,222,129,861,4,5,8,70726,12070,4363,25980,17821
3,1126,525,316,2005,10,6,18,166148,31785,6749,59544,42878
1,358,198,110,667,3,4,6,58356,10801,3520,19804,14569
1.5,564,307,139,1131,14,7,9,86491,13983,5337,30597,21710
0.5,212,102,43,365,5,7,3,28636,5414,1487,9921,7483
0.75,296,151,81,488,2,4,4,46375,7235,1840,16029,11095
2,728,439,165,1477,12,5,13,104087,19018,4367,41030,28839
1.75,663,348,167,1265,16,5,11,99389,18574,4078,37463,25897
2.5,1059,494,261,1850,8,6,16,141780,25752,6609,53491,37123
0.5,209,103,48,347,3,5,3,29617,4749,1107,10557,7477
1.5,525,283,183,1015,5,4,9,90707,16432,5334,31939,21855
0.5,170,89,57,337,3,5,3,26679,5336,1147,10661,7191
3,1202,630,293,1989,26,7,20,164082,32905,8343,63691,45165
0.5,222,114,42,351,2,7,3,30884,5252,1718,10239,7521
3,1129,542,246,2294,11,7,19,171953,27685,9385,63972,44243
1.25,470,275,134,859,5,4,8,73441,12017,3300,24543,18478
0.5,215,113,61,337,5,6,3,28800,4925,1145,10212,7456
0.75,293,163,82,572,4,7,5,40248,7199,1928,14859,10758
1,408,226,103,730,3,6,6,58447,10344,3384,20069,14792
1.25,458,220,110,933,7,7,7,72441,13363,3682,25322,18571
1.75,751,360,180,1232,13,7,11,102577,18873,5889,37039,24923
1.75,739,396,144,1157,14,6,10,104836,18149,4473,37544,24965
1.25,494,267,138,868,10,6,8,66601,11918,3168,25014,18695
3,1001,688,370,2073,25,6,18,171635,32937,10436,61080,43532
1,365,183,87,752,10,6,6,61020,10259,3451,20595,14348
2.5,950,572,191,1789,19,5,15,134993,24104,7016,52246,37665
3,1238,648,260,2211,8,5,18,162941,32163,8792,59147,42612
3,1138,619,247,2065,8,5,19,165711,28791,9776,60321,42725
0.5,189,110,55,373,2,6,3,28000,5369,1799,10275,7416
1,445,195,92,697,7,7,6,55885,10522,2171,19512,15023
1.75,678,383,213,1254,7,7,10,105404,16285,6109,35047,25135
2,858,381,162,1409,12,7,12,105363,20584,4917,41925,30370
0.5,196,94,54,336,3,4,3,26948,5372,1549,9933,7262
1,404,222,110,743,3,7,6,54364,10450,3180,20978,15029
0.75,287,159,80,561,2,7,5,44492,7593,2659,14901,11161
1.75,661,315,142,1165,16,5,11,107431,15896,4152,36321,26591
0.5,210,102,52,365,3,7,3,30724,4823,1585,10332,7418
0.75,277,162,70,533,5,6,5,43782,7151,1882,14731,11073
0.5,168,102,51,370,4,4,3,28880,4513,1539,10589,7505
2.5,984,430,300,1729,9,4,16,141862,25110,6423,50322,37464
0.5,190,101,44,375,4,5,3,27352,4634,1257,10486,7268
0.75,271,146,67,492,7,7,5,43968,8236,1694,14633,11155
1.25,483,279,102,864,12,5,8,71074,13135,3189,26463,18614
3,1208,674,322,1960,14,7,18,167631,27371,10044,58464,43997
0.75,317,156,88,565,2,5,5,42163,7884,2483,15424,10999
1.5,655,344,176,1041,13,4,9,78507,15448,3505,29223,22071
3,1197,544,351,2191,28,5,19,177157,30692,10578,60681,43820
2,837,356,211,1440,11,7,13,106816,19904,5248,40606,29876
1,373,189,112,751,3,4,6,53422,10426,3210,20456,14638
2,722,363,197,1359,17,6,13,117081,21194,4662,40832,29564
0.5,222,115,43,358,4,5,3,30629,4866,1509,10637,7270
0.5,213,102,52,354,4,6,3,28049,4689,1472,10697,7154
0.75,335,167,86,536,2,6,5,45388,7580,2105,15464,10884
3,1347,610,246,1976,21,5,20,177087,29880,9940,63210,42961
1,446,201,97,673,8,6,6,53933,9472,2935,20125,14214
1.75,654,328,160,1259,14,7,11,96092,16950,5071,35803,25313
1.75,738,311,209,1331,8,5,12,104772,16657,6091,35991,26205
0.75,261,167,84,542,5,7,5,45562,7928,2343,15064,10659
1.75,724,319,176,1175,16,4,12,103276,17879,4617,35167,25377
1,436,226,107,737,9,7,7,59932,9270,2262,20270,15096
1.5,665,273,116,1093,8,6,10,90715,15909,3226,29171,22498
1.25,502,237,139,898,3,6,8,75850,13121,3318,26628,17937
1.25,541,275,152,895,9,6,8,68050,12795,4152,26046,18839
2.5,913,514,284,1878,20,6,15,149219,24636,5974,53192,36251
3,1059,675,256,2130,28,7,19,156952,29994,10094,61892,42796
1.75,595,332,201,1156,11,6,10,105559,17046,5218,34605,26420
2,719,349,207,1409,7,6,12,111018,21144,4563,42649,29118
1,352,171,118,656,4,5,6,61334,10399,2417,20794,14544
1.75,725,361,144,1288,11,6,12,104279,17847,4955,37435,25130
1.75,704,341,165,1190,14,4,11,92869,17659,6224,34513,25425
0.75,289,142,79,540,7,7,5,42331,6792,2327,15132,11370
0.75,264,166,78,505,6,4,5,45050,7143,2243,16094,11135
1.5,568,325,147,980,7,5,10,90786,13895,3412,29772,22544
0.75,273,153,79,501,5,6,5,44712,7375,1978,15934,11065
0.5,191,85,42,372,1,6,3,28078,5250,1628,9885,7329
0.5,201,108,50,329,5,7,3,26209,4749,1788,10093,7138
0.75,305,159,93,519,4,5,5,40566,7382,2206,15834,11148
1,408,221,81,689,7,6,7,58001,10051,2195,19979,14633
1.75,759,316,152,1296,17,6,12,93856,18704,4293,34055,25773
2.5,911,564,250,1854,14,5,15,147961,25393,7163,52559,37905
1.75,717,378,220,1180,10,5,11,106808,17459,6250,37233,24907
0.75,327,161,70,563,3,7,5,39882,6778,2614,15727,10813
2,771,426,238,1493,13,5,13,106722,18000,6172,42356,28988
3,1261,558,254,2207,7,5,19,175900,27450,9973,61606,44987
1.5,514,264,153,997,14,5,9,80501,14812,4889,30811,21619
1.25,430,257,156,898,3,5,7,70849,12812,4197,25000,18018
1.75,683,333,168,1147,9,7,11,105035,16105,4411,35742,26041
1.5,670,323,132,1098,12,7,9,79963,14085,4719,31242,21986
3,1066,538,237,2037,16,7,19,170109,28652,7674,61737,45190
1,424,175,109,751,10,6,7,57641,10661,3303,21275,15080
0.5,200,103,48,343,5,6,3,30705,4796,1665,10573,7505
1,386,190,85,721,8,5,6,61349,9806,2474,20093,15136
0.75,287,163,68,488,6,5,5,43670,7109,1685,15600,10714
0.75,251,169,94,541,5,5,4,39629,7911,2357,15576,10787
1.5,521,328,157,1010,4,7,10,86816,15764,3612,29807,22059
0.5,200,110,39,349,3,5,3,30627,4913,1121,10296,7252
1.75,629,383,146,1263,15,4,11,95192,16085,4116,35423,25865
1,378,224,101,765,10,7,6,55730,9705,2384,20506,15156
3,1089,538,375,1977,30,6,18,160070,29514,10110,62945,43099
1.5,584,290,150,1101,8,5,9,85962,15203,4938,32182,22024
1.5,594,258,149,997,13,6,10,83783,15330,3928,31604,21590
1.75,756,328,155,1191,4,6,11,99226,18931,5912,34931,26231
2,826,343,229,1467,7,4,13,110097,18249,5569,40843,30044
0.75,329,154,62,503,5,4,5,44011,6827,2433,15089,10926
1.5,574,257,156,1073,14,6,9,85811,14723,4653,29378,22072
0.75,313,130,80,534,3,4,5,46226,8158,2046,14794,10740
2.5,981,504,210,1690,14,6,16,135386,26640,5499,53096,37012
1.75,780,368,170,1237,14,6,11,96337,17020,5032,36692,26193
0.75,267,152,74,531,6,4,4,40156,8146,1787,15518,11043
0.75,301,147,62,573,6,4,5,45999,6754,2594,15787,11033
