Cultivated area (hec),Urea (kg),Phosphate (kg),Potassium (kg),Nitrogen (kg),Seed(Kg),Irrigation frequency,Insecticide (lit),Yield (kg),Water (m3),Fuel (lit),Electricity (kwh),Calculated carbon (kg co2-eq)
3,1203,435,262,20727,3427,4,23,180319,25121,39,28828,5941
1.5,608,241,114,9251,1735,5,11,91271,14288,19,14573,2936
3,1246,484,373,21488,2425,4,22,191354,27116,40,27882,5810
0.75,305,106,63,4223,648,3,6,43344,7237,12,7292,1543
2,804,358,176,13558,1505,2,15,122815,17416,32,19235,4264
3,1157,512,323,19456,2819,5,24,174645,26978,41,29160,6598
0.5,215,84,48,3129,374,4,4,30916,4202,6,4828,962
3,1051,513,332,21574,2982,6,23,182444,29725,40,28784,6007
2.5,890,373,251,16167,2260,6,20,141835,20133,35,23765,5301
2.5,1009,420,209,17913,2480,2,18,161858,20174,45,23258,5218
1.25,438,170,128,9016,1034,3,10,74674,11518,19,11719,2575
1.75,641,212,211,10320,1695,4,13,113265,14989,23,17275,3398
1,356,146,94,6091,1181,5,7,56597,9444,15,9306,1894
1.75,632,281,171,11870,1743,4,13,102496,17346,25,16141,3489
0.75,299,103,70,4510,604,5,5,43721,6955,8,7101,1596
2,829,322,211,13210,2035,5,15,127468,19905,32,19723,4184
1,409,136,92,6728,1195,6,8,59720,8573,16,9542,2168
2,858,300,243,12321,1947,3,16,124242,18780,27,19221,3821
0.75,305,110,73,5289,894,3,6,47178,6809,12,6986,1518
1.75,614,295,152,12710,1336,3,13,104466,16553,23,16657,3691
2.5,1069,314,204,17831,2250,6,20,147582,23592,40,23308,5480
1.75,649,306,184,12610,1504,2,14,105553,17390,30,16197,3613
1.75,775,303,212,11315,1637,6,13,105085,16513,24,16563,3564
1.75,766,313,157,11213,2013,2,12,101241,14675,24,16732,3643
0.75,291,129,65,4530,882,5,5,46354,6323,9,7251,1574
1.5,601,217,169,8588,1517,6,11,91874,14985,20,14016,3173
2,838,305,226,12980,2161,2,15,114889,17099,34,19234,4161
0.75,333,110,72,4577,857,3,6,45405,6259,12,7289,1606
1.75,767,216,145,10572,2070,2,13,108857,15182,25,17217,3529
1.75,786,293,135,12247,1822,2,13,108298,16383,24,17023,3535
1.75,761,302,136,9999,1347,4,13,98405,14088,22,17118,3727
2,889,311,162,13791,1976,4,15,121924,19286,29,19702,4344
1.5,604,186,153,10112,1174,2,12,89356,12521,19,13856,2924
1,377,154,123,7167,1015,3,7,59468,8570,15,9338,2085
2.5,957,344,197,16573,2307,5,20,140537,21895,43,24564,5105
1.75,710,226,136,10617,1303,3,14,112725,15302,21,16331,3558
2,772,307,162,12018,1994,3,15,113111,18761,33,18652,4225
0.75,284,97,62,4500,779,3,6,46835,6478,10,6948,1602
1.25,451,180,139,7665,1181,4,9,81239,10753,16,11685,2539
2,846,241,199,13385,2367,5,15,118456,18481,28,18932,4014
0.5,217,72,57,3585,469,4,4,31033,4571,6,4883,1010
3,1193,439,366,18732,2603,5,23,172386,26988,36,27924,6257
0.75,266,111,61,5113,851,5,6,44163,6794,9,6975,1528
3,1110,392,353,18747,2527,3,23,189431,26742,42,28353,6107
0.5,203,63,46,3438,557,2,4,30451,4475,8,4777,1045
1,368,163,98,6534,755,5,7,56994,8298,17,9769,2139
2.5,928,349,249,15875,2875,6,18,150695,23178,41,24549,5411
2,755,347,243,11823,2277,6,15,112186,18929,32,18818,4236
0.5,225,84,45,3202,441,4,4,31785,4977,6,4917,987
0.5,222,80,49,3390,439,5,4,32499,4666,6,4824,1001
2,767,261,233,12034,1835,3,15,126687,19834,35,18553,4255
1.5,626,181,161,9302,1412,6,11,92840,14913,18,14166,2970
3,1259,415,306,21240,2938,6,23,189195,26048,47,28995,5799
2,737,263,173,13323,1586,4,15,115329,18503,31,19683,4318
0.5,193,62,45,3106,573,6,4,31824,4044,6,4684,1048
0.5,217,60,49,3649,473,6,4,30667,4279,7,4705,999
1.5,569,200,188,9727,1405,5,11,94289,14314,21,14088,3026
3,1084,377,375,19061,2369,3,23,182626,26810,46,27827,6466
1.75,786,276,135,10967,1516,2,14,98310,15029,26,16107,3493
0.5,225,69,62,3343,534,6,4,31774,4985,8,4911,1072
0.75,324,126,94,5068,869,3,6,42067,6339,11,7284,1513
0.75,335,121,84,5325,591,5,6,45271,6282,10,6994,1545
0.75,294,119,61,4284,537,2,6,45798,6125,10,6926,1581
3,1287,503,232,18754,2538,6,22,187114,27279,44,28675,6455
0.5,195,80,44,2992,587,5,4,31160,4615,7,4664,1075
1,424,128,80,6939,908,3,7,61546,8842,14,9675,2090
1.75,707,240,175,10038,2083,2,14,99848,17471,20,16157,3461
0.75,334,127,89,4249,885,3,6,43908,6666,9,7322,1563
3,1315,532,256,17162,3404,2,22,169755,24113,42,28241,5961
3,1307,426,317,16829,2220,4,23,197262,27881,45,28340,6042
2.5,1080,338,296,16186,2361,4,19,161879,22887,30,23009,5242
1.75,656,311,151,11304,1684,5,13,103205,17236,29,16183,3798
1.5,592,200,160,9949,1705,6,11,97626,14742,24,14444,2867
2.5,1044,316,230,17900,2360,5,19,159778,20147,43,23357,5173
0.75,296,131,72,5387,595,5,6,43376,6523,10,7412,1524
3,1265,400,298,17670,2544,6,23,168847,26441,35,29440,6529
3,1071,422,235,16887,3106,4,23,170273,25121,38,29016,6500
2,815,325,202,12331,2001,2,15,120281,18917,30,18468,4103
1.75,689,293,200,11525,1719,4,13,104689,16637,29,16977,3370
1,367,176,86,6333,828,4,7,58456,9046,12,9480,2067
0.5,224,68,50,3004,397,4,4,28982,4059,7,4637,957
2,863,302,195,13887,1889,2,15,119614,17789,35,19344,4158
1.5,631,245,181,9750,1143,6,11,84984,14854,23,13926,2824
1,429,142,83,6991,744,2,7,62879,9181,16,9427,2014
0.5,191,83,44,2808,415,2,4,29658,4668,6,4812,1044
3,1301,379,285,21151,2318,5,22,188974,29886,48,29553,5701
3,1075,409,259,21668,2497,2,22,189539,27564,51,29561,6474
2.5,957,429,219,16179,2397,2,18,152290,24671,30,24491,5005
1.5,564,228,165,10180,1731,2,11,92111,14463,25,13989,2924
1.75,655,220,144,12287,1776,6,13,110118,15212,21,16408,3497
1,411,178,107,6029,901,4,7,61477,8282,15,9630,2131
1.75,672,210,198,10429,1569,2,13,107159,15413,29,16793,3709
1.5,576,215,123,8649,1338,2,12,93054,14989,22,14224,3194
1.75,716,301,164,12111,1247,5,13,115485,14376,28,16847,3787
3,1207,498,346,20904,2129,3,24,190878,29514,34,28801,6431
3,1342,381,298,19101,3331,5,23,197631,26397,41,28985,6045
0.5,218,73,58,2816,372,2,4,31141,4398,8,4648,1023
1.5,638,197,157,9998,1226,2,11,86216,13702,27,14360,2828
2,705,338,172,13320,2356,5,14,131010,16612,36,19131,3876
1.5,592,269,172,8817,1190,3,12,89193,14669,22,14152,2980
1.25,529,169,123,8274,1446,3,9,72536,10882,19,11644,2729
1.25,526,163,99,7818,966,4,10,74936,11242,16,11874,2553
0.5,193,78,48,3212,389,3,4,30838,4998,8,4756,988
0.5,204,82,48,2855,551,2,4,32325,4962,9,4681,1005
1.25,539,158,124,7027,1285,6,10,76434,11682,20,11733,2549
0.75,295,114,62,4336,733,4,6,46779,6015,9,7009,1493
2,743,287,247,14260,2150,2,14,130703,18798,26,18453,4345
0.5,217,78,43,3000,426,5,4,29390,4733,6,4846,1069
1.5,559,232,117,10847,1068,6,11,86460,12319,18,14824,3153
1.5,606,229,155,9683,1471,5,12,87124,14516,18,14060,3151
1.5,563,228,127,9315,1173,6,11,85556,12144,18,13887,2827
1.75,746,212,144,10072,1605,4,13,114839,15634,31,16746,3629
1.75,728,214,184,11580,1315,6,13,108645,15609,28,16974,3513
1,383,160,122,7011,921,5,8,63366,9000,14,9527,1933
1.5,666,267,173,8538,1157,6,11,90676,13939,24,14663,3267
1.5,668,216,161,9500,1588,4,11,84327,13926,21,14164,2896
2.5,1086,429,195,17801,2902,2,18,149321,23951,38,23933,5082
0.75,331,123,75,4751,698,4,6,45806,7081,11,7308,1456
1.25,466,151,100,7718,1098,2,9,72184,10090,22,12200,2446
1.75,629,284,137,10536,1583,6,13,110412,15267,31,17018,3309
3,1146,429,362,21078,3072,3,21,171388,24928,54,28059,6362
0.5,203,86,43,3091,458,2,4,28861,4850,9,4899,951
1,356,157,82,6396,1007,5,8,56553,8901,11,9773,2175
0.5,198,86,46,3442,489,3,4,28132,4598,7,4727,1005
1.5,636,183,115,9705,1696,2,12,92217,12387,19,14690,3007
0.75,320,98,70,4870,810,3,6,49159,6471,13,6965,1638
1,359,167,104,6083,929,6,8,59981,9701,17,9850,1885
1.75,625,275,133,10460,1522,3,12,104273,17355,25,17024,3314
0.5,211,74,40,3231,365,6,4,32875,4026,8,4736,1091
1,438,149,101,5941,891,6,8,64193,8385,18,9509,2112
1.5,548,205,162,10414,1569,4,11,92018,13088,22,14843,3174
2.5,1052,433,246,16072,2976,6,19,147751,21899,43,23155,4710
3,1188,370,279,17440,2782,4,24,196931,28762,36,28814,6151
1.5,629,196,160,9977,1141,5,12,94287,14410,19,14047,2830
2.5,1099,344,206,17668,2793,3,19,161894,23090,40,23277,5296
1,435,148,90,6060,873,5,7,61742,8779,13,9240,2171
2.5,1102,400,203,17220,2877,3,20,152569,22895,29,24743,5046
1,395,163,98,5781,783,5,7,63411,9611,13,9291,1889
1.75,655,277,172,12575,1942,2,14,102431,17317,26,17182,3757
1.25,526,220,112,7642,1442,3,9,72607,11342,16,12013,2459
1.25,505,163,135,7302,1048,4,9,74392,10709,17,11980,2642
1.5,607,233,163,8708,1395,3,11,95112,12715,24,14614,3055
1.75,644,253,152,9981,1750,4,14,99926,16474,22,16314,3418
0.5,191,79,40,3144,409,6,4,32302,4696,7,4781,960
1,437,135,125,6783,869,5,8,65973,9153,13,9872,2096
1.25,516,174,109,7329,1217,3,10,81295,10845,17,12038,2489
2.5,892,438,277,15408,2105,2,19,143697,21444,40,23900,5448
0.75,307,123,74,4898,718,6,6,45960,7160,8,6983,1572
2.5,964,372,211,16228,2387,5,18,156240,22815,33,23345,4713
1.25,454,166,121,7018,1458,2,10,77767,10509,17,11842,2750
1.25,539,212,119,8474,1346,6,9,82419,10549,19,11803,2568
1.75,779,271,150,12236,1541,5,14,102283,15730,31,16446,3544
1.25,533,172,106,7252,1111,3,9,73533,11389,16,12031,2647
1.25,519,186,151,8750,1271,5,9,81217,11421,20,12200,2503
2.5,1009,401,309,15904,2628,4,19,153444,24614,31,24465,4818
1.5,598,211,141,8976,1508,2,11,89701,12386,26,13900,2855
2.5,1047,357,258,14203,2711,5,19,153107,20818,30,24288,5045
2,851,336,171,12292,2079,5,14,115946,18069,26,19212,4163
1.25,441,172,133,7884,1207,5,10,78783,10920,21,12315,2355
1,362,175,102,6792,1182,4,7,57673,8891,17,9377,2152
1.75,620,291,162,11350,1812,3,13,106321,15405,24,16762,3523
2.5,932,399,230,17661,2169,5,19,152688,21057,37,24585,5029
0.5,215,74,55,3468,454,2,4,29550,4453,7,4830,1025
1.5,644,181,139,9516,1084,2,11,88539,12773,20,14287,3021
1.25,537,192,109,8658,1293,5,9,72116,10348,19,11888,2468
0.75,320,115,58,5355,862,5,6,47218,7018,10,7404,1626
1.25,543,177,144,7397,1373,6,9,77468,10011,18,11608,2420
2,734,254,158,12422,2345,2,15,119732,19390,34,18526,3855
2,897,280,243,14104,1571,5,15,129468,16211,32,18881,4112
2,719,282,177,11796,2154,2,16,122056,18110,26,18669,3785
2,810,248,191,11815,1704,2,15,115421,16975,26,19082,4277
1.75,616,269,172,9901,1741,5,13,112309,16198,21,16102,3533
2,708,316,197,14547,2174,5,14,119031,19951,24,18906,4271
2.5,1031,386,210,17548,2930,3,19,164008,24689,42,24090,5026
0.5,184,76,61,2963,367,6,4,29875,4304,7,4634,1058
3,1334,427,263,20541,3246,2,23,189846,25400,47,29522,6287
0.5,211,89,48,3405,455,6,4,32482,4410,7,4636,1018
1,389,173,113,5688,1161,3,7,61830,8214,18,9674,1888
1.25,508,212,127,8231,1037,4,9,71289,10152,21,11714,2511
0.75,266,109,89,4491,783,6,6,46743,7312,8,7287,1450
0.75,274,105,85,4213,628,4,5,47813,7343,12,7296,1476
0.5,206,69,59,3074,434,3,4,32966,4091,6,4658,1024
1,367,164,119,5749,773,2,8,57467,9001,13,9789,1980
1.25,515,151,145,7456,1318,5,9,70279,11014,21,12223,2740
1.25,465,220,113,7956,1281,4,9,71200,10818,15,12043,2394
1.5,538,217,155,9376,1079,3,12,97648,12624,24,14185,2849
0.75,266,91,91,4231,807,2,6,45883,6633,13,7188,1476
1.25,457,193,108,7868,1026,3,9,73037,11179,14,11918,2603
1.75,677,244,187,12639,1799,2,13,104243,16493,30,16858,3475
3,1226,524,246,18111,3511,5,23,186445,26141,52,29183,5905
2,812,265,251,13171,1419,5,14,119966,16036,30,19146,4046
2,723,274,186,14269,1888,4,16,121905,19386,35,18590,4215
1.25,555,206,127,7873,1030,5,9,76278,12005,18,11954,2658
1.75,759,279,142,10272,1443,3,13,113933,17179,27,17237,3355
2.5,927,353,228,16458,1934,4,18,155383,23223,31,24313,5311
1.5,652,197,118,9876,1314,4,11,85274,13915,18,14554,3268
0.75,325,120,68,5279,531,2,6,48715,6061,11,7081,1596
0.5,187,90,59,3617,489,6,4,29657,4095,9,4945,1023
1,449,127,126,6679,1184,2,7,58987,9171,15,9404,2087
2,787,279,183,11909,1968,3,15,114020,16745,29,19728,3979
1.5,661,245,146,10929,1584,5,11,87748,14415,24,14282,3038
1.5,669,233,118,9045,1150,6,11,98697,13803,18,14631,3120
1.5,583,200,168,10350,1221,4,12,85628,13385,20,14530,3244
2.5,887,368,244,18071,2503,5,19,152676,23991,36,24260,4849
2,701,260,160,14572,2384,4,16,130922,19179,27,18542,3884
1.5,555,223,171,9778,1785,2,11,88619,13839,23,14030,3292
1.5,642,227,126,8444,1524,3,12,88615,13712,23,14617,3244
0.5,177,78,60,3438,477,3,4,30417,4657,8,4774,1062
2,770,302,204,12815,2001,5,14,123659,19428,25,19269,3998
1.75,729,304,140,12178,1894,2,13,107880,16296,31,16325,3759
2.5,901,319,216,17497,1901,6,19,150254,23349,35,24709,4891
3,1128,397,307,19814,3331,2,24,184687,27837,49,28971,6511
1.5,623,222,188,10026,1667,6,12,98026,13465,23,14004,3296
0.75,330,107,60,4911,527,4,6,44185,6638,13,7240,1601
1.75,759,236,135,11520,1498,2,13,99422,14118,28,16238,3448
1,390,151,109,6280,731,5,7,59184,8302,17,9774,2113
3,1146,375,249,21433,3245,2,22,191371,29549,48,28977,6367
1.75,673,230,179,11829,1835,5,12,113724,15601,22,16287,3704
2,868,343,178,13524,1462,2,15,131728,17566,26,19371,4321
1,408,146,113,5893,925,3,7,56328,9364,14,9865,1972
0.75,326,114,84,4234,897,4,6,42432,6619,9,7223,1497
2.5,986,319,205,17796,2216,3,18,140610,23185,34,24593,4848
0.5,203,90,58,3472,493,3,4,28032,4155,9,4702,1047
0.5,194,77,47,3490,417,2,4,29498,4698,6,4751,1088
0.75,293,92,80,5434,761,2,5,45360,6389,12,7065,1523
1,397,153,114,6288,868,6,7,62184,8143,11,9795,1960
2,824,356,251,12040,1699,3,14,127059,18503,34,18759,4328
1,386,142,95,6672,919,5,8,60563,8187,12,9247,2051
1.75,632,300,171,12657,1313,3,13,111844,17377,20,17242,3473
1.75,717,225,161,12729,1306,4,12,114373,15642,28,17278,3631
0.75,335,126,67,4418,728,3,6,43456,7078,13,7223,1569
0.5,185,85,52,3225,598,5,4,29392,4765,9,4805,1029
0.5,183,82,59,3045,388,2,4,29675,4233,7,4802,1058
1.25,503,172,149,7876,1299,3,9,72814,12404,14,12356,2734
0.5,218,78,59,3321,373,4,4,32666,4360,8,4687,1013
2,858,254,175,12256,2211,4,15,112059,19556,24,18786,4272
1.75,751,278,215,11899,1929,2,13,109594,15070,27,17175,3399
2,893,322,198,13483,2301,5,15,114777,19613,24,19199,4070
1.75,697,254,163,11905,1657,3,14,113265,15846,23,16493,3542
1,409,130,109,7191,959,3,8,61409,9795,16,9352,2024
2,853,347,235,13147,1684,5,14,126712,18713,34,18632,4137
1.75,692,292,182,10150,1497,2,14,115271,15458,23,16143,3445
1.25,497,214,134,8078,1205,5,10,78010,10971,17,12171,2682
1.25,479,223,109,7028,1009,2,9,73738,10587,15,12140,2519
1.75,761,269,185,11010,1592,3,14,115069,14767,25,17147,3582
1.75,614,259,205,12035,1593,5,14,104296,16971,23,17196,3385
1,367,164,101,5927,929,3,8,61811,9175,18,9597,2193
3,1239,395,333,19361,2124,4,22,193731,29599,49,29097,6189
0.5,187,86,47,2966,502,3,4,29037,4285,7,4609,959
1,420,141,112,7010,914,2,8,62748,8375,13,9545,1932
3,1085,487,358,17921,3440,5,23,168976,25352,34,28932,6171
2.5,1056,301,265,16720,1791,5,18,158417,24112,43,24088,4730
1,416,128,122,6775,800,4,7,57245,9658,12,9511,2151
3,1157,380,273,19339,3059,5,24,180793,24631,53,27990,6067
2.5,1069,312,245,15297,1933,2,18,140402,21116,29,24474,5046
0.75,311,122,91,4455,613,5,6,44584,6191,10,7383,1529
1.75,713,248,142,11145,1434,2,14,102986,16923,30,16750,3466
2.5,1094,389,258,15219,2732,5,20,157903,22316,33,24332,4789
3,1263,428,274,17899,2683,4,23,192781,26926,46,28899,5959
1.75,705,235,207,10540,1324,3,13,100211,15677,22,16986,3359
0.75,289,116,67,4922,652,2,6,42681,7402,12,7400,1635
1,425,171,92,6449,1194,4,8,59822,9908,11,9390,1994
1.25,535,200,154,7026,1040,5,9,79619,10660,15,11836,2690
1.5,554,203,130,10913,1105,6,12,88463,13775,21,14381,2977
1.75,613,304,141,10424,1414,5,13,109793,17341,28,16620,3817
1.25,483,195,107,8876,1359,2,9,75221,10231,21,12170,2397
0.75,332,106,87,5444,779,4,6,43914,6808,13,7010,1411
0.75,290,93,76,5204,816,6,6,43718,6840,10,7269,1564
1.75,676,279,155,11028,1611,3,13,98770,17497,30,17181,3820
2,858,360,170,11702,2265,6,15,124664,19108,24,18665,3983
0.5,212,73,60,3174,417,6,4,32471,4573,9,4880,945
0.75,267,114,74,5137,579,3,6,46758,6771,13,7317,1468
2,743,308,242,12795,2244,6,15,121720,16297,28,18719,3836
1.25,444,163,125,8938,991,2,10,76390,10600,19,12023,2742
1.25,492,175,145,7003,1389,6,9,81903,10340,18,12167,2444
0.5,183,74,38,3585,416,5,4,31957,4838,7,4806,1011
1.25,448,216,124,8524,1034,4,9,70751,12375,16,12094,2728
1.5,556,254,119,10580,1343,4,12,85647,13901,24,14404,2824
1.25,453,157,136,8588,907,4,9,75220,12287,18,11645,2462
1.75,719,272,146,12687,1444,4,13,105354,15494,25,16565,3588
1.75,776,293,206,10577,1878,5,13,109911,15698,22,16797,3436
2,847,246,157,11302,2398,6,15,131913,17698,35,18825,3767
1.75,717,235,162,12231,1963,4,13,102469,16475,30,17018,3536
0.5,190,83,57,2876,587,5,4,31954,4662,8,4614,1099
1,376,152,85,6014,737,5,8,56192,9768,16,9785,2013
0.75,318,126,78,5081,821,3,5,44454,6382,11,6946,1466
3,1109,463,295,20375,2549,3,22,188190,28930,34,28433,6329
1.5,630,196,180,8661,1420,6,12,95771,14439,25,14687,3004
0.75,322,99,83,4415,681,2,5,47966,6022,13,7407,1580
1.5,658,247,163,10032,1198,6,11,84409,12108,24,14841,3180
2.5,1007,385,268,17635,2317,5,20,141512,21796,38,24421,4951
2.5,956,422,244,15520,2681,6,18,148592,21798,29,23103,5451
2,795,266,206,12904,1757,3,15,126055,17130,25,18526,3919
0.75,295,107,91,4888,533,4,6,46359,6452,9,7013,1449
1.75,613,303,202,11545,1749,2,14,111885,14048,21,17062,3518
0.5,185,87,55,2931,588,2,4,30634,4968,8,4745,1010
1.25,448,192,142,8807,1299,4,9,78342,12247,19,12265,2440
3,1189,379,295,18937,2322,3,23,191624,26150,53,29095,6125
0.5,188,79,47,2925,587,5,4,32894,4670,8,4639,980
2.5,879,309,290,17065,2380,4,18,144168,20755,30,23239,5265
2.5,1067,375,241,16607,2291,4,18,140513,22706,44,23287,5445
1.75,715,211,175,9960,2082,2,13,106235,14337,29,17299,3833
1.25,447,215,118,7387,957,5,10,81640,11537,21,11993,2680
1.25,530,171,134,8046,1112,3,9,74554,11650,15,12119,2462
1.25,504,193,110,8513,1434,4,10,76977,12287,20,12130,2368
2.5,1065,305,191,17420,1821,5,19,158993,23542,33,24248,5144
1.75,619,294,204,11771,1413,2,12,112586,17022,28,17258,3801
1.75,689,223,155,10113,1583,5,13,108668,16970,23,16941,3791
0.75,286,124,67,4828,718,5,6,49333,7233,11,7186,1440
2.5,984,307,314,18197,2347,5,19,164843,23907,32,23319,5496
0.75,292,104,84,5039,638,5,6,44154,6299,12,7036,1505
1.25,506,180,147,7197,1254,4,9,81259,10420,15,11603,2582
1.75,685,228,206,12236,1676,5,13,114110,15942,29,16789,3686
0.75,297,127,61,4426,631,3,6,44110,6474,9,6919,1487
1.25,489,202,126,8113,1394,3,9,80887,11858,20,11712,2530
0.5,193,87,43,3140,383,2,4,32605,4433,9,4834,983
2.5,1028,363,286,17299,2147,4,19,155186,23834,29,23837,4776
1.5,582,252,140,8684,1326,3,12,93095,14792,22,14005,3035
3,1124,415,323,19721,2533,6,22,179046,27004,50,28113,6116
3,1277,389,242,18354,3436,5,24,187314,24748,53,28583,5846
2,714,322,239,12210,1434,2,16,124838,19126,27,18424,4176
2,754,311,219,13412,1974,5,14,129563,17030,26,19088,4312
1.5,564,230,157,10876,1738,4,12,91449,12500,22,14113,2855
0.75,280,107,70,4375,563,3,5,45819,6059,9,7033,1558
1,445,175,83,6587,1026,3,8,60899,8442,18,9486,1912
1.5,551,181,131,10421,1078,4,11,95403,12435,25,14129,2991
1.75,726,273,197,12223,1474,3,13,101547,15887,21,16939,3809
1.75,636,288,135,11352,1709,4,13,112359,14179,27,16105,3464
3,1335,386,364,17561,2577,4,22,186997,26588,47,28510,6300
1,426,127,90,6462,1077,5,8,63689,8930,12,9443,1900
3,1231,477,269,17807,2678,3,22,176925,24458,33,27607,6429
1,389,170,100,5998,907,2,7,58041,9495,15,9400,2150
1.5,630,199,139,10177,1241,5,12,90221,14334,21,14194,2967
1.5,535,254,174,10526,1329,3,12,86200,13686,20,14463,3135
1.5,612,236,180,10121,1137,2,12,98686,12492,26,14675,2950
3,1075,502,269,20067,2567,4,23,188205,24595,47,28037,5998
0.75,310,125,68,5467,876,2,5,46442,7054,11,6925,1521
1.75,661,213,157,10840,1609,4,14,113044,15468,24,17260,3502
1.75,759,315,188,10034,1471,2,13,112554,15687,31,17046,3591
0.75,267,133,83,4513,634,3,5,48646,6286,12,7237,1440
0.75,312,96,63,4263,861,2,6,43754,7204,10,6933,1532
0.75,300,112,80,4614,753,3,6,47023,6555,11,6979,1593
0.5,195,72,62,3160,403,2,4,30582,4977,9,4820,1055
2,890,276,238,12099,1706,4,15,126438,17472,34,18644,4127
1,424,180,106,5664,847,2,8,57046,8133,14,9577,2068
1.75,760,305,159,10209,2051,4,13,110031,14194,20,17274,3606
1.5,593,196,139,8554,1605,4,11,91027,13308,22,13950,2900
3,1336,370,284,20633,2839,3,22,177774,29235,41,28290,6008
2.5,1039,350,247,15761,2497,4,19,161016,21080,43,24620,4978
2,749,275,235,13123,2398,6,16,122296,19221,33,18839,4347
1.5,615,213,176,9639,1378,6,11,85556,14928,26,14791,2844
2,896,348,248,14060,2255,5,15,122855,17681,32,19353,3833
0.75,280,94,93,5148,826,5,6,45737,6830,8,7209,1488
0.5,205,80,62,3550,469,6,4,29907,4182,6,4665,1029
1,437,120,98,5794,1136,2,7,58724,9575,18,9323,1975
1,357,120,83,5955,920,5,7,63678,8940,16,9392,2058
0.75,336,110,80,4857,686,4,6,43375,7395,12,7233,1550
0.75,307,104,87,5306,708,3,6,44761,6602,12,7333,1435
1.25,466,152,155,7688,1499,5,10,72517,12342,21,12350,2425
0.5,192,71,55,3552,405,6,4,32262,4682,7,4775,1071
2.5,958,301,260,15747,1988,4,20,142188,21640,42,24725,4970
2.5,973,386,201,14541,2167,3,20,159911,21925,39,23956,5060
0.5,196,82,60,3482,527,6,4,28855,4149,7,4772,1065
1.25,503,187,114,7349,986,4,9,82248,11797,20,12081,2449
0.75,266,108,89,4792,598,2,6,46603,6609,12,7193,1616
1.5,618,225,153,10602,1292,4,11,96201,13292,20,14166,3080
3,1261,504,282,18104,2597,2,23,188101,25504,46,28096,6248
1.5,662,267,141,8473,1594,4,11,86773,14450,24,14820,2924
2.5,1096,441,215,17564,1958,3,18,147712,23672,41,24408,4754
0.75,284,127,74,5380,601,6,5,46666,7322,13,7038,1534
1.25,543,222,106,7755,1004,2,10,70665,12228,20,11664,2709
1.5,578,253,140,10468,1793,6,11,94653,13822,20,14034,3265
1.75,763,214,163,10236,1509,6,13,110552,17236,21,16181,3539
3,1329,442,336,17223,2535,6,24,181323,27597,42,27848,5828
1.25,456,177,149,8252,1311,4,9,71449,10576,19,12269,2522
0.75,337,127,82,5388,534,2,6,42560,6385,11,7250,1579
1.75,692,214,209,11663,2044,2,13,115222,15769,23,17275,3378
3,1088,368,240,17439,2654,2,24,197366,29027,50,28575,5936
1.25,520,216,109,7694,1031,3,9,80079,10024,15,12071,2593
1.75,766,225,184,10492,1797,6,14,106969,17254,23,16259,3467
1,414,155,84,7200,1160,5,8,61460,8629,15,9670,1972
2,899,334,188,12430,1871,4,15,130297,19102,34,18459,3778
2,814,311,158,13363,2330,5,16,130611,16216,25,18861,3841
1,378,134,100,6543,932,3,8,57594,9939,16,9564,2063
1.5,617,205,187,8413,1269,4,12,96699,14417,22,13817,2865
0.5,208,86,51,3644,421,2,4,32296,4355,8,4919,1012
